"1" "2" "3" "4" "5" "6"
"ENSG00000142611" 1.00246137050017e-12 1.7049885562503e-06 2.41372913543675e-12 3.43573668196118e-07 5.51423226717601e-12 2.58648979971701e-10
"ENSG00000130762" 1.43905781437831e-05 2.15544278627984e-05 9.88597225659271e-06 1.73604864200462e-05 1.51218170670232e-05 7.39820196424551e-06
"ENSG00000162591" 2.90651110965338e-07 9.08441801591239e-07 2.66481224330894e-06 3.8918686664391e-06 4.33341699298883e-06 2.49450440588324e-11
"ENSG00000158109" 3.25518872413848e-05 4.73908143831977e-05 1.1462628026242e-05 1.73050449605816e-05 5.75860959532975e-06 1.52911198441047e-05
"ENSG00000116213" 8.55115710771137e-06 1.45579543570181e-05 1.76062248452058e-05 2.77602582500901e-05 4.07530446623233e-05 3.59763822876875e-05
"ENSG00000078900" 1.68691998884838e-06 2.59905866926508e-06 6.01058710460687e-07 5.50860849084797e-06 5.55744255301675e-11 7.60185690735282e-06
"ENSG00000162592" 5.72283104294437e-13 3.59931356720965e-07 3.54647715534596e-12 1.87294451325896e-12 2.444407386173e-12 2.78643869883264e-12
"ENSG00000235169" 1.50531144644421e-06 1.42357806128695e-06 2.05802716653441e-06 2.02054698358279e-06 1.78952682543489e-05 1.27395445389428e-10
"ENSG00000130764" 5.81915800670185e-05 4.90711950161993e-05 6.88117473949629e-05 6.73411763178027e-05 2.51489665625575e-05 1.33313599345598e-05
"ENSG00000116198" 1.71134387012551e-05 1.24745080494462e-05 3.17468084632762e-06 2.15141293736126e-05 6.12321943319578e-06 2.20577601586519e-05
"ENSG00000169598" 5.20355190032335e-06 3.33788496464455e-06 5.4084665743538e-06 1.02694285964395e-05 3.5890933862187e-07 2.25268958951261e-05
"ENSG00000198912" 5.79629186255474e-05 5.24173906456107e-05 8.77209026773478e-05 3.63598179284389e-05 1.15156613011063e-05 3.00763739014001e-11
"ENSG00000196581" 6.26928869144815e-06 2.63688102784624e-05 6.60424371013819e-06 6.0896229975066e-10 5.35187671714465e-06 1.63767138490533e-11
"ENSG00000131697" 2.94279412570377e-06 1.36691579178725e-05 2.29985969765548e-06 1.28885804065724e-05 8.45598941741467e-08 2.10857338380363e-05
"ENSG00000069424" 3.53240732819427e-06 8.20738727132865e-06 8.16403655095836e-06 2.13192673815611e-11 6.38606776620555e-06 6.73384297680384e-10
"ENSG00000116254" 4.25360933671457e-12 4.37172669762574e-07 5.74274396788819e-07 1.47828797240227e-07 1.00433415426314e-06 3.60180228635458e-06
"ENSG00000116251" 0.00122178833721316 0.000601760920089465 0.00105617282798777 0.000720558612053555 0.000701646492197873 0.000423135366387571
"ENSG00000158286" 5.8893150999608e-12 2.8600573287058e-11 1.8013381206112e-06 8.84940919744983e-06 1.63288766055264e-11 5.36522443844122e-06
"ENSG00000116237" 2.84349668468802e-05 9.48525240405188e-05 8.10431644642427e-05 0.000170441381688403 0.000160130312229838 0.00015306439042254
"ENSG00000173673" 7.72530557783777e-12 5.24150167706764e-07 8.50912335132455e-07 1.15387348031522e-06 4.18652247337762e-06 2.89588881500384e-06
"ENSG00000158292" 5.14478911245392e-06 5.87391202206324e-06 1.16621578290326e-05 1.18321377213006e-05 4.26857538824678e-05 4.58064499909462e-05
"ENSG00000097021" 0.000130467800740656 6.1411146460552e-05 6.77648939397908e-05 8.82060053262118e-05 0.000114166202276085 0.000125357104069761
"ENSG00000069812" 6.49919217088554e-13 7.47214043067642e-08 4.549038953139e-08 1.15152987573084e-06 2.95281651414494e-12 4.00288315227331e-11
"ENSG00000187017" 1.43276287901769e-06 2.45662842274593e-06 6.38571020001967e-06 1.97010714267558e-06 6.56236931938695e-06 7.75532149220152e-11
"ENSG00000215788" 5.28027926868066e-07 5.19016592574557e-12 2.54126822113437e-06 2.01078325085243e-06 3.45386744378868e-06 6.49856808269509e-06
"ENSG00000171680" 4.67209692095602e-07 3.99914496194361e-06 4.49455109184577e-06 3.37090324517019e-06 3.3933288714304e-06 2.33797031928276e-05
"ENSG00000162408" 4.57313413629925e-05 5.31984481101933e-05 1.33566863596368e-05 8.81396557797852e-05 7.04068548944062e-05 7.8967665235006e-05
"ENSG00000204859" 3.53780709328189e-07 6.72429006130904e-06 3.54873731078573e-06 1.89459546301971e-05 2.95041918201367e-05 1.85560765046527e-05
"ENSG00000162413" 2.15771478517205e-05 3.4249930551902e-05 1.60060044270885e-05 1.2617105758986e-05 8.33532016564624e-06 2.10350352627674e-06
"ENSG00000116273" 4.68609981842413e-05 5.20239366085013e-05 3.75357898798432e-05 2.77666494712068e-05 8.17332089718108e-07 3.48926792666465e-05
"ENSG00000041988" 1.19435354165733e-05 6.41183638283413e-06 5.79662825650111e-06 6.74569827825837e-06 2.83997845921263e-05 4.67488376405573e-08
"ENSG00000007923" 3.30252686526469e-05 1.91209848286192e-05 3.44582722201953e-05 4.44462623250928e-05 7.44212206139533e-05 2.77561861128653e-05
"ENSG00000171735" 0.000383023543513799 0.000184024512615643 0.000281964666217034 0.000152769945497688 0.00053892736107864 9.13210128107006e-05
"ENSG00000049245" 4.10249564758226e-05 3.72222391554544e-05 4.26331885179433e-05 5.43503349190097e-05 2.05642107060751e-05 8.44256256028492e-11
"ENSG00000049246" 4.18036580633431e-06 6.8651105767735e-06 3.63019167363041e-06 5.29141376587436e-06 2.71325478960024e-06 3.51408227176846e-05
"ENSG00000049247" 7.57509662062063e-13 1.29551745839469e-12 1.41444082454411e-12 1.87005620652641e-12 3.68497954919949e-12 2.86173788902154e-07
"ENSG00000049249" 4.60860792847769e-13 1.54981232420189e-12 2.37132156663717e-07 1.87254804553232e-12 3.52654653489979e-12 2.83239879680345e-12
"ENSG00000116288" 0.00113436218231755 0.000565065280802121 0.00122053671113234 0.000685365187022421 0.000493793027262244 5.32619791278535e-06
"ENSG00000116285" 8.40415660314748e-06 2.81170329684203e-05 4.19413503677803e-05 3.25530984601897e-05 3.07015819934714e-05 8.04273423252844e-05
"ENSG00000162426" 5.83116947153449e-07 6.46909433732933e-12 1.74952810934767e-06 5.61657425823897e-12 1.54702222089381e-06 9.23605272159456e-06
"ENSG00000142599" 6.37559419469872e-05 0.000187770776392385 0.000128289413004463 4.36664239808766e-05 0.000267393782188746 0.000246923292585251
"ENSG00000074800" 0.00190044211622733 0.00117213386132386 0.00170274552717442 0.00125352656185294 0.00107556621285691 0.000502977454593659
"ENSG00000197241" 4.88659932931648e-13 8.3984344914403e-07 2.72483847591989e-12 1.95323372161121e-12 2.54276292311474e-12 2.81401353697544e-12
"ENSG00000142583" 4.68383539322968e-13 2.39952626560561e-07 3.92382005903498e-12 1.97894729179906e-12 3.12651089045687e-12 3.97959684120251e-12
"ENSG00000180758" 3.07134821402112e-12 2.67366323066068e-06 1.84261453798305e-06 3.30506922909662e-06 4.45227440939133e-12 7.14652392395631e-06
"ENSG00000049239" 4.39569456724172e-12 1.95855964996144e-06 6.02855790375211e-06 6.20264178898554e-06 1.87339547273026e-05 1.61455999105239e-11
"ENSG00000171621" 1.73971963521117e-06 8.03804349907832e-12 1.35683109553347e-06 2.1788636976124e-08 5.03712225728489e-11 1.52107736178594e-11
"ENSG00000171612" 2.52903761313129e-05 1.42174116867588e-05 2.22393136958737e-05 4.11988080873629e-05 7.83679966721457e-06 2.80232824969238e-05
"ENSG00000188807" 1.16643050620505e-05 2.4870141429277e-05 9.35254947950157e-06 2.59317898497444e-05 4.16648542063094e-05 1.91769630112814e-05
"ENSG00000171608" 1.15337692614967e-06 4.72912966947649e-06 4.53687598406036e-06 1.49242330699977e-05 1.0123845629343e-05 2.86020896442577e-05
"ENSG00000171603" 1.96995271439953e-05 6.07347110065373e-05 6.87909396951431e-05 7.41169909544093e-05 0.000113147556674748 0.00015670587557095
"ENSG00000178585" 3.09641470294523e-05 3.1184792232524e-05 1.32807138757025e-05 9.70388441346568e-06 2.42635884998767e-05 1.58892002218024e-05
"ENSG00000162441" 6.30473157640193e-05 1.74387021268972e-05 3.91265857024203e-05 2.78002248888614e-05 1.26811628450805e-05 4.07482937153408e-05
"ENSG00000173614" 3.01911673110095e-06 9.27649901910161e-09 1.35148222041432e-05 1.66575553452921e-05 1.02375920168791e-05 2.35422665696396e-05
"ENSG00000162444" 2.6458859732018e-06 3.93273613585246e-10 7.78692912153074e-06 5.284967024539e-06 8.39211119861152e-06 1.35770001580063e-05
"ENSG00000130939" 8.16362407040229e-05 0.00010200763003487 7.16920698088081e-05 9.42225613875189e-05 1.90603837291903e-06 3.47722827048024e-05
"ENSG00000054523" 6.42350778997155e-05 0.000132730938013505 0.0001009030190136 0.000121389223439999 0.000101849275728027 0.000144947730609902
"ENSG00000142657" 0.000260088215420987 0.000265001155245837 9.07268784849354e-05 0.000220254978178936 0.000245484718234276 0.000118574842256296
"ENSG00000175279" 1.24379843201082e-05 1.30925578337198e-05 1.60022669693271e-05 2.18550804143295e-05 2.25543953058351e-05 1.10924940693394e-05
"ENSG00000241563" 7.4765924551653e-13 1.26744301810155e-12 1.15688931494878e-12 1.45698050228214e-06 1.06701930614775e-06 2.8553172510661e-12
"ENSG00000160049" 5.18552422937515e-05 7.93763950400659e-05 0.000120096750129114 0.000177376426371901 0.000165351147776466 0.000206489991419054
"ENSG00000142655" 1.57117476889354e-05 2.34859476944792e-05 1.17331231620614e-05 8.29444712009998e-06 2.37947595975345e-05 6.26866181300249e-07
"ENSG00000130940" 8.20247346122582e-07 2.34801534881585e-06 3.51219568387438e-06 3.05060760572462e-06 5.15255899373703e-09 1.00194735179011e-05
"ENSG00000175262" 2.05192316525e-12 7.58870466715189e-07 1.55913535336908e-07 2.08857737964229e-12 1.05112294679382e-06 2.55260039858892e-09
"ENSG00000120948" 0.000335762436830303 0.000277636511310377 0.000202677987554794 0.000234691009672447 9.64475437551869e-05 5.30696270620199e-05
"ENSG00000009724" 4.53916283147991e-12 1.12603491078736e-05 1.56376151695799e-06 4.56688848178605e-12 4.47943512093076e-06 2.98061501908542e-06
"ENSG00000116649" 8.35247924276357e-05 0.000142196170737584 6.03085805972154e-05 0.000166711020768128 0.000144185287732502 6.15000973158893e-05
"ENSG00000171824" 6.19000450880923e-05 7.84283875675784e-05 3.03457728021065e-05 7.08265588639828e-05 5.79200179867126e-05 8.34292449503618e-05
"ENSG00000198793" 5.3186833678634e-05 8.67401609851372e-05 5.6410996445732e-05 8.2601576160479e-05 1.70814327893585e-05 3.8284585362255e-05
"ENSG00000171819" 4.36241787753424e-12 6.22239581589332e-07 2.4224533075625e-12 5.4043143464589e-07 4.86963136022536e-12 2.29193809654062e-10
"ENSG00000120942" 1.90280319600328e-05 3.61582345984775e-05 3.86773216222899e-05 6.47055980145687e-05 4.71722345516495e-05 5.24888950673937e-05
"ENSG00000204624" 1.92172936082278e-06 1.89172752370072e-06 6.57330324703837e-07 2.01862859333216e-06 1.94127151468108e-06 4.8206851320199e-06
"ENSG00000116661" 3.3052372936273e-06 8.7963174315168e-06 1.24204080849292e-05 1.69181404893739e-05 1.83781487628835e-05 4.05126215470438e-05
"ENSG00000132879" 4.47601220138475e-06 9.4953631251198e-06 1.492856403557e-05 6.22128956551942e-11 1.58688502343474e-05 3.94269663750795e-05
"ENSG00000116663" 1.04514443782078e-11 3.03488886193123e-07 1.5224674749758e-06 1.17224337157174e-06 3.75369125722567e-06 2.85902359545107e-06
"ENSG00000116670" 0.000118114895792091 0.000140859631731882 0.000120884545781349 0.000107551324476225 0.000368507472061847 0.000314821912006633
"ENSG00000162490" 6.6938537870226e-05 5.54507538228705e-05 9.22816545296525e-05 1.68419395808543e-05 0.000110980510025156 0.000189021494153127
"ENSG00000177674" 8.32126474300735e-05 1.82836906776888e-05 0.000150517620774813 8.76925330191722e-05 0.000109978736555506 0.000232679491619769
"ENSG00000215910" 1.24227038987913e-12 2.18653118185939e-12 4.07594945032005e-07 2.11189309173908e-12 2.78142866334464e-07 2.12084228843207e-06
"ENSG00000177000" 1.41583014240685e-05 2.6150243818776e-05 2.51870547459949e-06 1.17377091622758e-05 1.90827677484286e-05 4.79423050295047e-06
"ENSG00000011021" 6.78975035641654e-06 2.77139754225382e-05 5.49364837439048e-06 3.21324914308862e-05 1.19057690713897e-05 4.51854963631976e-05
"ENSG00000175206" 7.89422137833825e-13 1.47020837308731e-06 4.7404574298671e-12 2.04759938142389e-12 2.94060675566206e-12 4.79230315510762e-06
"ENSG00000116685" 1.77324905558983e-05 2.26146384323237e-05 3.47055754311286e-05 7.66786082958917e-05 5.01946540185646e-05 9.00180930722403e-05
"ENSG00000083444" 2.39470833151742e-07 3.7264097063499e-05 2.34036706878769e-05 6.00412224784342e-05 8.58671445248828e-05 0.000102076557723643
"ENSG00000116688" 4.15095357613093e-05 9.06965616006477e-05 2.4932929884839e-05 0.000112159436069775 1.18335321625056e-05 5.97839695135192e-05
"ENSG00000116691" 8.92875921216471e-05 9.3504660200405e-05 2.61995515532126e-05 7.9706422112598e-05 0.000111465145450893 0.000123014973896531
"ENSG00000120949" 4.48035053158182e-06 2.87180051543812e-05 2.23011509584762e-05 3.19093403727113e-05 3.11145820466325e-06 5.49412877020723e-05
"ENSG00000028137" 1.31616019607351e-11 1.92543705847171e-11 4.95003288066476e-06 1.88618173335725e-06 6.33420503389275e-07 1.25377812754556e-05
"ENSG00000048707" 1.8309922650287e-05 3.74497626484697e-05 2.72518771765273e-05 1.54153760248352e-05 4.55256959993212e-11 3.090417461473e-05
"ENSG00000162496" 7.1141011823309e-05 0.00014376375341772 2.88408701469471e-07 7.33653955609773e-05 8.95650677484069e-05 1.65657813728025e-07
"ENSG00000204518" 6.25448107283996e-13 1.28099766315242e-07 1.16954910235729e-12 1.76152269860226e-07 4.16114219451987e-12 4.43298876301112e-09
"ENSG00000188984" 4.86205304302718e-13 6.82352180420379e-10 1.15415980677301e-12 1.95683462452881e-12 3.70566933990651e-12 2.84551848242288e-07
"ENSG00000179172" 1.97026800729734e-05 1.81000706416693e-05 1.07452966276217e-05 1.69765805942863e-05 8.45877819106359e-06 6.64403669854045e-05
"ENSG00000162494" 9.93251558981352e-13 1.97186930099733e-06 2.13593171323939e-12 1.99993268551461e-12 3.77993903272545e-07 1.65966911256596e-11
"ENSG00000162493" 8.91452060951843e-06 0.000107589685332784 0.000154404996892289 0.000131298223537274 0.00012283272751924 0.000374371054526011
"ENSG00000116731" 8.26083299515774e-06 1.94006154224349e-05 2.37405500271853e-05 3.08355032445775e-05 4.45207861916768e-05 5.74533060777866e-05
"ENSG00000189337" 5.45694225386434e-06 1.34961694629758e-05 1.81012287685061e-05 1.7469355641382e-11 7.01975604677173e-06 4.03824203570303e-05
"ENSG00000171729" 1.43192112119333e-06 2.87129666347587e-05 1.94830469085889e-05 1.53039636677403e-05 3.23421887940642e-05 2.82179667360857e-05
"ENSG00000204464" 1.06112664670106e-12 1.70110635430041e-12 1.4784092344212e-12 2.23868355698199e-12 1.96290547714214e-06 1.39505205448437e-06
"ENSG00000142621" 9.41961596280094e-07 3.13404873489707e-08 3.91727750698093e-06 2.9766247389241e-06 4.79940737225303e-06 1.20751743398498e-05
"ENSG00000142634" 1.17834197912814e-05 1.7076110255953e-05 4.61867705560688e-06 4.00096692707616e-06 2.83588478598939e-05 5.99321539486537e-06
"ENSG00000162438" 4.86466042205948e-13 1.74622141765936e-12 1.36404478860202e-12 1.92130673929406e-07 3.05023161643779e-12 4.21187887161644e-12
"ENSG00000142615" 5.69673027271817e-13 1.22178628169619e-12 1.15363181319297e-12 1.90383713784133e-12 2.41583401727455e-07 2.78525447467359e-12
"ENSG00000132906" 1.48563110124774e-05 2.79564929533187e-06 1.38124201051845e-05 2.22858826116494e-05 1.56418630225974e-05 8.20415481214667e-07
"ENSG00000116138" 2.26974909037976e-06 4.33760918524166e-05 2.68278895384729e-05 5.74053870648814e-05 4.62577425875499e-05 0.000110563032757801
"ENSG00000116771" 8.01435210016381e-06 2.55293812524367e-09 5.22239169085535e-06 6.74289178543226e-11 7.9772914018177e-06 5.62106577347577e-07
"ENSG00000197312" 5.47481974463523e-05 7.48274697663591e-05 6.26200491600526e-05 7.35793158959455e-05 3.82490441277935e-05 0.000125161939444395
"ENSG00000116786" 3.62453921578649e-05 2.82101183270291e-05 8.75018387507001e-06 3.12765286763027e-05 3.82815164219407e-05 3.38363330004751e-05
"ENSG00000162461" 3.07106610216184e-12 2.4410303686526e-12 1.34882451149156e-06 3.04283406226473e-06 1.61614221701062e-06 1.45858976693669e-06
"ENSG00000162460" 2.42658065561546e-12 9.7290096523447e-07 1.74374151095893e-12 2.62793340242544e-06 2.9309068376945e-07 6.67372976635155e-12
"ENSG00000162458" 3.54656467795816e-05 7.09810162957757e-05 2.8124706340711e-05 3.23482020376488e-05 5.21441145460288e-05 9.87864988311382e-05
"ENSG00000065526" 2.19704146243028e-05 0.000122752434645012 8.7662392587555e-05 0.000124516353291074 5.70477629663211e-05 0.000127002301314231
"ENSG00000116809" 8.53810431234426e-06 2.18023715860015e-05 7.50757358698542e-06 1.05323963866536e-05 1.67047742907386e-05 1.7475558980112e-05
"ENSG00000183888" 1.35539296399656e-12 6.93397263570411e-12 2.21465868319461e-07 1.21031611470285e-11 7.84628344355222e-12 1.46865829446203e-06
"ENSG00000173641" 9.56838787307473e-12 2.99028325492677e-07 2.37873740583592e-12 8.49402251374018e-07 2.62438214787054e-07 4.67712657676454e-11
"ENSG00000186510" 1.03865561863267e-06 7.49528227462655e-07 1.47489331260186e-06 9.42980880247068e-12 1.11775802026218e-11 4.17414424513238e-06
"ENSG00000184908" 2.31793443877763e-11 3.19146554692653e-07 1.95440162146648e-11 3.97354509942407e-12 1.67533458860624e-06 1.07042537523025e-05
"ENSG00000185519" 1.11686099928093e-12 3.31127914248449e-09 4.27493220873671e-07 2.15167634444582e-12 1.41628984691783e-06 1.28903704127859e-06
"ENSG00000142627" 2.30152882952918e-08 8.18140314378466e-06 2.15075287168186e-05 1.3992459750473e-05 2.00181999168347e-05 5.38320259646e-05
"ENSG00000142632" 1.97430754139346e-05 3.58792861958612e-05 3.69573262654147e-05 1.15123677770246e-05 3.05720638233745e-10 6.61861022886225e-05
