"1" "2" "3" "4" "5" "6" "7"
"ENSG00000167996" 1.25630111956694e-11 0.000377962969563636 1.18530517224147e-11 0.000122973132909466 0.00453258800782822 7.20984730326257e-11 0.000349154742878489
"ENSG00000269089" 7.18726100892238e-13 6.37470217469339e-13 1.48246520700057e-07 1.37466031506557e-11 3.36897504094213e-12 1.90803254027273e-12 2.97453000000997e-12
"ENSG00000149503" 7.63105252705106e-06 4.19380493543521e-06 9.30540485440233e-06 1.79175600395263e-05 3.33234521614563e-10 2.6841988018179e-11 5.02207442149074e-06
"ENSG00000110484" 8.59625482712995e-13 6.3743510254761e-13 1.28534691036787e-12 1.67793810155323e-12 2.73156386331596e-12 2.28099097192212e-07 2.71135697193218e-12
"ENSG00000162174" 2.14898808017028e-11 2.749504799289e-05 2.55692066771091e-08 6.29701702066085e-05 0.000102273811452784 3.84620880753557e-05 3.83920570805293e-05
"ENSG00000124942" 1.16457581952319e-11 6.52424738697071e-07 3.67492868468415e-06 8.45211283208236e-06 9.97121899493877e-07 4.52728707600923e-06 1.55272825915888e-11
"ENSG00000255508" 6.68048732145978e-12 1.87616184168348e-06 5.11072701300101e-12 4.33153738361296e-06 8.45066161014718e-07 7.48150678714862e-06 4.76894109884573e-12
"ENSG00000149016" 9.8356350194732e-06 1.31484148421349e-05 1.27300145802182e-05 1.13807741770678e-06 4.23706448514661e-11 1.16453266262971e-05 1.51298798924292e-05
"ENSG00000149480" 1.84176643946583e-05 4.65622959413814e-05 5.07428447879305e-05 5.37172255480602e-05 0.000126673297820799 5.60368389144569e-11 0.000111518328670787
"ENSG00000149499" 1.21582550999059e-10 5.72918963361314e-07 5.72995860793213e-09 2.90391382151989e-06 5.89903517383679e-06 3.16883185229183e-06 3.33716770662147e-06
"ENSG00000149489" 4.67476468481033e-07 3.35842319713647e-07 1.63201963819635e-11 4.44049831771255e-12 3.58149177749551e-07 8.96372920461294e-11 6.93152909139797e-08
"ENSG00000149541" 6.49237453475576e-06 9.33137866485161e-06 2.06186454687162e-05 8.02179303548206e-06 1.03099538441363e-05 2.479830565803e-05 1.42446113092936e-10
"ENSG00000089597" 1.89851008318014e-07 8.03092858445738e-05 7.65225528992599e-05 0.000256870736133988 3.03074603655575e-05 0.00027134698125859 0.000220680232786248
"ENSG00000185085" 1.24613933977572e-05 1.63825242948039e-05 2.96752187355054e-05 2.18557066152598e-05 3.62326822033728e-05 3.57159625987954e-06 2.67940124205821e-05
"ENSG00000162194" 7.0630692868839e-05 0.000106705391284554 8.0003285332679e-05 3.78236508603793e-05 1.57065813823634e-05 4.62057944298634e-05 5.34967436524254e-10
"ENSG00000214756" 0.000111976676013587 0.000236979737803812 5.1921515563273e-05 0.000224483188725089 7.89548858518421e-10 0.000305460723489955 1.08594958496419e-09
"ENSG00000204922" 2.21317520570706e-05 1.85467407179805e-05 3.81987776288311e-05 2.97754742037952e-06 5.81131316743976e-05 2.35029628302661e-06 1.14976073695402e-05
"ENSG00000162191" 9.09552566951251e-05 0.000122220898761605 9.14152346959388e-07 0.000142331949141456 0.000287527498615666 0.000198065016363501 8.45701067031961e-05
"ENSG00000177363" 4.9443476441593e-12 7.59004301578345e-13 2.25430891853593e-12 2.0065476486246e-07 1.77836868659328e-12 2.31232445711975e-12 1.03232307468465e-06
"ENSG00000234857" 8.79526250610071e-13 2.01537557005841e-12 1.45765073858961e-12 1.34676023168892e-06 1.11017690119992e-06 2.65087271318943e-12 3.05759403420073e-12
"ENSG00000168000" 3.40935359299054e-05 2.06702757803085e-05 2.16456826132456e-11 1.02473495824467e-05 5.35353570935887e-06 1.96886052282926e-05 1.07587878112631e-05
"ENSG00000162188" 1.25669942841308e-05 1.70699833813651e-05 1.11470090290847e-05 2.2190981248546e-05 5.78906723332731e-05 6.10702746456286e-07 9.69347653157005e-05
"ENSG00000214753" 5.56299823716262e-05 5.51627595125943e-05 8.8440479170202e-05 5.14887626281534e-05 2.36687473686503e-05 4.45582771434066e-05 8.20561079667402e-05
"ENSG00000162222" 2.95424238436888e-05 2.64657308112209e-05 8.44913218656676e-06 4.2277873471078e-05 2.85328347607346e-05 1.23291100547697e-05 2.00652784894834e-05
"ENSG00000185670" 2.43956678479367e-05 1.21746247773449e-05 2.52675738948212e-05 2.56675423977458e-05 4.07471733302495e-05 2.7018869404642e-05 5.56188265754181e-05
"ENSG00000168002" 0.000472317575950995 0.000456793895462618 0.000293925766785003 3.07141655533574e-10 0.000174562010217324 4.25479083841964e-05 0.000256237795940724
"ENSG00000162227" 3.01025347406977e-10 5.77565323442179e-06 1.37518311759833e-05 1.34849283456007e-05 4.32126164116879e-06 5.39538919574916e-06 5.43868478937081e-06
"ENSG00000168569" 7.01151325393653e-05 6.32668415361821e-05 6.30216469051075e-05 1.4615213755189e-05 8.90944922536021e-05 0.000134043859512825 6.98530994688529e-11
"ENSG00000185475" 6.55247648599118e-05 6.72758109225711e-05 2.53419272449196e-05 7.77032434000167e-11 3.66356272367325e-05 8.51919931523629e-05 4.06237526372465e-05
"ENSG00000162231" 4.76507320599454e-05 6.127748683877e-05 5.51807271678488e-05 6.04747908759488e-05 4.63389308255184e-08 3.9930642539674e-05 0.000130167992903336
"ENSG00000162236" 7.2143337705125e-06 8.54216242048181e-06 4.45833008394857e-06 3.47606076252171e-07 2.66537618044951e-05 8.46160811296673e-06 1.4912381799041e-05
"ENSG00000133316" 0.000277177871861745 0.000417258396570942 0.000655706069908629 1.65191666486226e-11 1.42173411508519e-11 8.40625920788161e-05 3.07905585853839e-11
"ENSG00000168003" 9.38683402811406e-06 0.000110518277192931 0.000388589549617011 0.000509634770207397 0.000386553090472949 0.000447378271454195 0.000244708235916027
"ENSG00000168539" 6.51981615713013e-07 1.56434891282539e-12 3.47950254407498e-11 1.58598796799515e-06 2.03534521212893e-06 6.52975673669923e-06 4.06350882828462e-06
"ENSG00000184999" 8.98449672451782e-13 6.36771921269999e-13 1.32492813421306e-12 1.67797638559868e-12 2.361381144947e-12 2.28099516448433e-07 2.44198065533915e-12
"ENSG00000149742" 8.33678907409348e-13 7.91076510409745e-08 7.41091461521074e-12 1.91717944213547e-12 2.47851378196266e-12 6.7560359223887e-07 2.41487600452745e-12
"ENSG00000168004" 1.26920612979341e-06 5.34391157716038e-06 1.28890615127924e-11 6.34400115896755e-07 3.1627496931443e-08 8.25303415378421e-06 1.06095730640806e-11
"ENSG00000133317" 3.18788758547102e-11 8.77939546317977e-12 3.21962718849673e-06 2.65579716742272e-09 3.85829431344763e-12 5.52699638185393e-12 6.51856571405877e-06
"ENSG00000133321" 7.96820451279868e-13 1.0516913855176e-06 2.93298258610348e-12 1.95497434891284e-12 3.42093986071932e-12 2.41532268761954e-12 1.59913123215967e-06
"ENSG00000133328" 8.59628702278741e-13 6.37435111176822e-13 1.28534712328046e-12 1.67793810874653e-12 2.7315702814316e-12 4.56199656549026e-07 2.71135991188617e-12
"ENSG00000176485" 4.43066791339241e-05 0.000106602740182907 2.45555316998153e-05 0.000185027412526983 2.34172210391754e-05 5.03938236473615e-05 8.36773255571854e-11
"ENSG00000184743" 2.49801482598518e-05 3.21906494228866e-05 3.21966029521088e-05 1.94635808322144e-09 1.28036519322046e-09 3.6066377073839e-05 5.90142129886059e-11
"ENSG00000133318" 4.699263594083e-05 0.000129282686730407 0.000300296260157141 0.000372930501128913 0.000170028545486122 0.000352281490107512 0.000340974597383333
"ENSG00000168005" 1.9841773409456e-05 2.52526514342818e-05 6.63719233122557e-05 4.86262815856013e-05 1.69957962398633e-05 2.55874358834513e-05 3.17646557818823e-05
"ENSG00000072518" 1.77946394597541e-05 4.16724289967929e-05 7.75591429950937e-05 7.93356928298084e-05 4.8358189216404e-05 1.45053066293752e-05 1.82709152017256e-09
"ENSG00000167771" 3.59403702392827e-05 4.77249452661945e-05 7.06500814911453e-05 7.20369757406707e-05 7.31063476659267e-05 4.09299500463404e-05 5.52357473896953e-05
"ENSG00000110583" 2.46514938880255e-05 2.67255483762615e-05 6.54515041880552e-05 1.45275234307174e-10 5.72434672926536e-06 2.07289170064e-05 4.75647775910373e-05
"ENSG00000176340" 9.95323746144561e-05 8.63131885082509e-05 0.000170972395728686 6.797312627434e-05 0.000109810614101999 0.000132465111743637 1.84938234747991e-10
"ENSG00000167770" 4.39431819312843e-05 3.34177484544376e-05 0.000112555759356216 2.68913194355533e-11 9.48240623678977e-05 3.04992033760697e-06 9.65865397983816e-06
"ENSG00000133315" 5.84754882015986e-06 4.93094172990208e-07 6.31770871202565e-06 1.59299798855218e-05 5.84873703810265e-06 1.02074418563919e-05 6.25722520127155e-06
"ENSG00000126500" 1.29921905575836e-12 8.06068539642457e-07 5.27958166304549e-07 3.65033902529945e-12 4.61193438667554e-12 5.67082055413827e-06 3.70723118590743e-11
"ENSG00000168439" 0.000278745025583337 0.000324045005964262 0.000173893063207911 0.000331351811350558 0.000243013158349898 4.9790539408745e-05 8.07096806091101e-05
"ENSG00000149781" 3.2910559491678e-12 3.06504730676872e-07 2.8847819525548e-06 6.04404986852948e-07 3.19808691645767e-06 1.19585806410997e-06 3.94414129747595e-12
"ENSG00000149743" 1.59387939451662e-06 6.61407404737209e-06 1.40862794261437e-05 1.03443106905243e-05 1.51066827573698e-05 1.60369377744719e-05 1.41701670852504e-05
"ENSG00000149761" 1.47033091825337e-05 2.69791714451042e-05 6.3444137942919e-07 3.32513531708786e-05 3.90854725434463e-05 4.24380178838571e-05 1.5139630713016e-05
"ENSG00000110011" 3.35101037914866e-06 5.85984072186448e-06 6.47146490981116e-06 1.14719815650773e-08 9.74637642086297e-06 9.37792534889466e-06 1.6054062848065e-11
"ENSG00000173511" 1.74003223809359e-07 7.24188765558681e-06 7.74822049838124e-06 3.35079478497037e-05 3.09364480690378e-05 1.94341402073461e-05 9.26267762399276e-06
"ENSG00000173486" 8.04953198787322e-05 0.00015378159582252 9.8827302981556e-05 0.000235373768480743 0.000398676228437333 0.000317260785270999 0.00023394399240144
"ENSG00000173457" 9.05711432023853e-05 7.86002185256243e-05 0.000158705245175029 9.14125624309013e-05 0.000172423021985069 5.41137967025895e-05 1.61988170801548e-09
"ENSG00000149782" 1.72972506294743e-05 1.25418929979145e-05 3.92354772964167e-05 2.45365261762987e-05 2.61505513231648e-05 4.20669600038771e-05 2.95936045783491e-05
"ENSG00000002330" 4.73295308845035e-06 5.76276534768269e-06 1.61578131315301e-11 2.34337959573665e-11 1.89072971718352e-05 1.57113509487262e-06 3.00736899560781e-11
"ENSG00000173264" 1.17980099820828e-10 6.54360625799389e-06 1.36112091878037e-05 1.33409082371719e-05 2.30139119185614e-05 8.47324623827132e-06 1.72637810517321e-05
"ENSG00000182450" 9.74551112117441e-13 7.46579321600555e-13 1.97984242606727e-12 2.01036006031996e-07 2.09022573150376e-12 2.28337460486414e-12 6.08568650303882e-12
"ENSG00000219435" 4.05303860953839e-12 1.73496810313663e-06 5.38019606889943e-12 4.2894827365897e-07 3.34852010463976e-12 8.17946140342225e-07 7.61326855338879e-06
"ENSG00000173153" 3.67106444487995e-06 3.89369854382802e-06 8.64082996816108e-06 2.24891747836707e-11 1.20272579930279e-05 2.19800660408443e-06 1.26761537136002e-06
"ENSG00000173113" 0.000995492910254492 0.000873131496246822 0.000371978607500257 0.000276261199370011 0.000614147498334824 0.000505384639580212 6.00183865653058e-07
"ENSG00000126432" 0.000253345047215283 0.000402504885200519 0.000142279393518972 0.000179025239908286 0.000403206216409631 0.000258694345102998 0.000147156424927047
"ENSG00000168071" 1.9486677082321e-06 1.19662617083194e-06 1.24559208158847e-06 2.39848432023817e-06 5.71209313209069e-06 8.61870315898529e-06 3.02958726318914e-11
"ENSG00000162302" 6.90960129295942e-10 3.52135135198102e-06 2.99513254042645e-06 1.7497227432977e-05 5.41892487648462e-06 3.3621375841865e-06 2.91310760719007e-05
"ENSG00000181908" 8.02552180530763e-13 1.83239808050741e-12 2.96502561842536e-07 2.06436390727667e-12 3.25942221509302e-12 1.27081239592317e-11 2.31596770049886e-12
"ENSG00000168065" 1.57737957928421e-12 1.65057565332825e-12 2.64077071729641e-12 8.91150314149284e-07 4.62161579672784e-06 2.63889371525619e-12 9.02669408114631e-07
"ENSG00000110076" 6.57813947541024e-11 5.97757926339521e-12 1.35906765994586e-05 1.29971143037276e-05 1.64031700584765e-05 1.28742981443949e-05 4.20255374988627e-05
"ENSG00000068831" 2.2250240234558e-05 3.12190160941335e-06 1.92750238687516e-05 4.89515474694746e-05 5.07151177761225e-05 5.11827147188322e-05 1.58405139382062e-09
"ENSG00000068976" 4.38141490283324e-06 1.10412423606724e-06 2.099191354292e-06 1.17989829914593e-05 7.3782149613779e-06 9.00278991799762e-06 4.44541031833468e-06
"ENSG00000168066" 0.00016651916266625 0.000156262976411809 0.000304782439222474 0.000128234337750136 0.000190792211648607 6.41429062423821e-05 3.36235536945171e-05
"ENSG00000168067" 1.4692852115326e-06 6.24158212556304e-06 1.2603089111559e-05 5.81403476540389e-07 1.85929957684103e-05 8.51354805912308e-06 4.31250397380439e-09
"ENSG00000133895" 2.60428312717291e-05 3.27533591005934e-05 4.07633771462332e-05 5.08609080230389e-05 2.17234704129327e-05 3.26537773171574e-05 3.03137109892355e-05
"ENSG00000171219" 3.09915994041046e-06 1.0659444415267e-06 7.71736456623802e-06 2.19776406362939e-08 6.13749610518043e-06 2.59299964270478e-10 1.76541541523894e-05
"ENSG00000110047" 1.65170568898039e-05 2.24847144804273e-05 3.77594397112128e-06 1.65859443354163e-05 1.79686167605519e-05 1.20966858126183e-05 9.81334899443142e-07
"ENSG00000110046" 6.58272200974674e-06 1.15980840184147e-05 1.49204259692648e-05 8.07554286113042e-06 5.18753501294544e-06 5.82309829184197e-06 1.40345753427476e-05
"ENSG00000068971" 1.00116641525335e-11 2.42371546964623e-06 3.36097818305053e-06 1.17452783563829e-05 2.16344644978753e-07 4.43125032127507e-06 2.48739799666164e-06
"ENSG00000149735" 4.87758585141756e-08 8.38746705750493e-07 2.4596505337205e-06 1.54478898621165e-05 1.12304523018496e-05 2.43063921911177e-06 1.04174972017327e-05
"ENSG00000168062" 1.31691028256207e-06 1.31409123934791e-06 5.13862384513821e-06 3.95810260127172e-11 3.85017874793401e-06 3.83643260363747e-06 1.15120037517389e-05
"ENSG00000213465" 4.17087387785236e-05 4.11978807598574e-05 3.21126264698937e-05 3.38477506162204e-05 6.47843075659453e-05 1.95155972639965e-05 7.69312669150549e-10
"ENSG00000110025" 8.43904136908367e-13 6.36152369253286e-13 1.61361430000555e-12 1.67762108524537e-12 1.82729791155056e-12 1.90254937815726e-12 2.57961239504887e-07
"ENSG00000168061" 3.8550819746346e-06 9.8651732894843e-06 1.98209989331807e-05 1.47768923558288e-05 1.57573524289921e-05 2.55641106502891e-05 2.16243149872653e-10
"ENSG00000168060" 1.29851207505112e-06 2.12987441837118e-06 1.86621968896733e-06 6.18124683636797e-06 1.2964190749203e-11 5.54754838884588e-06 9.66584623857611e-06
"ENSG00000146670" 4.92265172503124e-05 7.74830265541047e-05 0.00013931093579795 6.22367690493695e-05 6.11967124042515e-05 2.7696622592624e-05 4.98702388486186e-05
"ENSG00000162300" 2.8904303713241e-06 8.33133277219574e-06 7.07750835934896e-12 1.44475162771782e-05 1.06325694270348e-05 6.56468202624623e-06 2.50612403006252e-11
"ENSG00000187066" 6.86723008415289e-13 6.35534762383075e-13 1.48254492830957e-07 3.02563924805834e-12 3.87450387680529e-12 1.90293654194005e-12 2.40138178695519e-12
"ENSG00000149823" 2.0867631207555e-05 2.04149181831807e-05 8.72563754982087e-05 2.5761219996007e-11 5.06213178779751e-05 1.89022751080755e-05 4.73283851761669e-05
"ENSG00000149809" 1.21288590291092e-11 3.0448053456195e-05 4.75480253539138e-05 2.69622803648578e-05 6.90519524847392e-05 2.08478634360309e-05 3.41792032730707e-05
"ENSG00000174276" 6.79437210503473e-08 1.80233776864604e-06 9.988535804067e-06 1.02510058580805e-05 1.42104126067016e-05 3.12558759578494e-06 2.88325079403838e-06
"ENSG00000149806" 0.000197114493754758 0.000163685606699935 0.000363414595467433 1.42253037824426e-05 0.000189763925056632 5.29031175676559e-05 8.35459921800938e-11
"ENSG00000162298" 3.50750380779065e-06 2.14716407011619e-06 3.28779801555442e-05 3.8628617924049e-06 9.17643732665718e-06 1.05835784194472e-05 3.4729994999465e-10
"ENSG00000149792" 3.68860920994226e-05 4.01220742079587e-05 4.91938146117341e-05 1.19557435439094e-05 1.11556775928284e-06 1.47260838669812e-06 1.82578596869583e-05
"ENSG00000204710" 8.13634645811608e-13 1.22359449804496e-12 8.74133232255832e-12 1.96570335551563e-12 1.46389634219233e-06 2.25552169368381e-09 3.13264350077698e-12
"ENSG00000254614" 5.74985747200136e-12 1.1010676639505e-06 3.1742238518425e-06 7.13474200150633e-12 6.35341759898452e-12 1.08629304710924e-06 1.17058821576756e-05
"ENSG00000014216" 5.22338539088334e-05 3.7391794885007e-05 5.251440613854e-05 2.08804791208583e-05 6.43365214641082e-05 2.31750292892611e-05 1.50300875930439e-10
"ENSG00000014138" 1.67966392079067e-05 2.2173225484531e-05 3.55743009827419e-05 6.78460098546723e-07 3.55631920804887e-05 1.12155172629569e-05 3.18129096563365e-07
"ENSG00000149798" 8.60995437066721e-06 1.09162470622062e-05 5.93259577927619e-06 2.89196906343288e-05 4.84081170716802e-05 2.23778472738191e-05 3.37901785673139e-05
"ENSG00000133884" 6.10828881113859e-05 6.95279688638348e-05 4.8382222390602e-05 7.98687319100457e-05 8.69984368279847e-05 1.53897204859909e-05 5.3816399017093e-05
"ENSG00000173825" 6.10038890696304e-12 9.14875219858238e-12 4.06645999472277e-07 2.72931883749963e-06 4.62070673606207e-12 1.97918385541701e-06 1.09243685847038e-09
"ENSG00000162241" 5.57422796122261e-07 6.39690545603037e-07 1.01504659815619e-09 5.70936039171759e-07 6.50483681199241e-12 1.11314614012284e-07 3.32890129390838e-12
"ENSG00000126391" 1.19872058196818e-05 1.20902226220211e-05 1.81167262074225e-05 1.80499371036704e-05 8.18922287314754e-06 3.05383602912878e-06 2.46598642499316e-10
"ENSG00000173727" 1.95855909235586e-12 6.67326982358375e-13 2.39372199346032e-12 9.55769569124466e-07 2.29337876137568e-12 4.38999623062013e-06 2.50480713827751e-12
"ENSG00000142186" 1.63440220031563e-05 1.53082735424328e-05 2.5784873016586e-05 8.03864765993365e-06 2.8799116166019e-05 3.52503650694714e-07 2.07544857042127e-10
"ENSG00000168056" 3.8557079232955e-06 2.00743564920802e-06 2.62902314818534e-11 3.88293210304214e-07 1.54005365999964e-11 4.03318474962799e-06 2.30731303082186e-11
"ENSG00000173465" 0.000145279320943518 0.000152164495922607 5.5168712555267e-05 6.54208995839672e-05 0.000220109150513614 0.00010351251608192 7.06113905267764e-11
"ENSG00000176973" 1.72253617171754e-06 1.31446309527757e-06 3.04020050666005e-06 9.52487257386696e-06 9.02508434685376e-06 2.28289624072986e-06 5.68166721247785e-06
"ENSG00000173442" 4.01697009388546e-11 9.35261570034131e-08 2.24396702615303e-12 9.36678781589333e-08 2.26581897544438e-06 4.78185185129309e-06 3.92897707693667e-07
"ENSG00000173338" 9.5336863384953e-13 4.21765774736385e-08 4.54471835240803e-07 6.79739813992618e-07 2.74857382759388e-12 2.42175719806057e-12 3.85264255974459e-12
"ENSG00000173327" 3.5413112741771e-06 1.94011574043727e-05 1.92201648295957e-05 2.95694189923314e-05 6.88170115453867e-05 2.28475681576335e-05 6.62110581067947e-05
"ENSG00000197136" 5.02145595144193e-09 6.35850615839626e-06 2.83383870875207e-05 1.82427878276055e-05 1.3496330386794e-05 3.50230099480971e-05 2.93032585030678e-05
"ENSG00000213445" 5.19567446873063e-09 5.64697097781244e-06 3.59498264370321e-06 2.59891793709829e-05 1.31667836364349e-05 1.78643577561593e-05 2.06605404737394e-05
"ENSG00000173039" 3.62034946442859e-06 9.76096204177334e-06 2.4212827014311e-05 1.96635879586298e-05 2.62176788291885e-05 2.52975387465452e-05 1.34099608414054e-05
"ENSG00000172977" 5.76064475456671e-06 5.80634526653922e-06 7.44837569563622e-11 1.12200731385944e-05 1.69599643651126e-05 1.43464293507218e-11 1.59597180110524e-05
"ENSG00000172922" 5.58971792793628e-05 4.47296646445915e-05 4.23983068847926e-05 2.04815626530488e-07 0.000129795770578965 2.88135203534427e-05 3.06202037161958e-10
"ENSG00000254470" 5.60130220972405e-09 1.62191559088981e-06 2.85028147362071e-06 1.52215896582146e-05 1.33997698147078e-06 1.36646902187736e-05 2.71812472139104e-05
"ENSG00000172818" 1.40161373460625e-06 1.86688566086367e-12 1.02279185077417e-06 2.08385507048962e-11 6.57022321451042e-12 5.30913252246497e-06 6.58416774271763e-12
"ENSG00000172757" 0.0008393653889258 0.00104831349284628 0.000615481269627815 0.000440516913388949 0.00187235620165399 9.03542100910989e-06 0.000190345496281074
"ENSG00000172803" 9.42316204223989e-07 3.6098186564347e-12 1.91201772178584e-06 2.56130435326079e-06 4.00006867498232e-12 2.27089616990584e-11 5.44403409400289e-11
"ENSG00000172732" 1.02003092309454e-05 1.57791927607612e-05 4.26008678354183e-05 3.17112462216999e-05 2.63150393756944e-05 2.37293716078843e-06 4.82006626782802e-05
"ENSG00000172638" 1.97467503693202e-12 1.01809411510062e-06 2.96097589294737e-11 5.08488723639817e-06 1.21048449724892e-11 6.4659659439576e-06 4.01112295476328e-12
"ENSG00000172500" 0.000140501832956621 0.00016079791499799 5.91525250884492e-05 2.58804848720905e-07 0.000201984527570137 0.00015375168506119 0.000180646042117553
"ENSG00000175602" 1.29737361816601e-05 1.42837560488754e-05 2.10564514851334e-05 2.14719598927699e-05 4.15185238299062e-05 1.33660612395528e-09 8.88019672663095e-06
"ENSG00000175592" 4.1299670842201e-06 2.13655535516754e-12 2.39270269351369e-06 1.06247929819456e-05 6.10417690065359e-07 2.24556990540406e-11 1.34761729082255e-11
"ENSG00000175573" 1.05694278775749e-05 1.11483982401513e-05 1.39777989319544e-05 1.74462953995143e-05 7.87071321475872e-06 3.54695916346605e-05 4.22574060279228e-05
"ENSG00000175550" 6.78919170052272e-05 8.90369747231278e-05 1.27449327082213e-05 7.37684549018522e-05 0.00031299063008488 1.73817382167571e-05 8.30722598033877e-05
"ENSG00000175467" 2.03476139259001e-05 2.44145958599518e-05 3.58753164232758e-05 7.20336606342166e-06 5.1700941668607e-05 1.27775958817045e-05 7.09187360194318e-11
"ENSG00000175376" 1.36852320088864e-05 1.48038968363679e-05 8.28078430476335e-06 1.23962171676877e-05 2.65934615876761e-06 2.1589949158361e-05 1.0760011523927e-05
"ENSG00000175334" 0.000438629116282546 0.000355386294245203 0.000210118772863181 0.00017849708258694 0.000392788156819545 3.32792960661039e-06 0.000263925312698994
"ENSG00000175315" 2.28153827644485e-07 2.27783544513487e-12 2.14514968051762e-07 7.00477301960798e-06 1.91140801682151e-06 1.81060980336044e-06 1.14588750324143e-06
"ENSG00000175229" 7.82501047154107e-12 1.80782591597777e-06 2.67062889139824e-05 1.79524022624144e-05 3.3546031940244e-05 1.9126565991442e-05 2.72952326909032e-05
"ENSG00000087365" 0.000226242117385299 0.000253554649646013 0.000285857689244292 0.000195404913781239 0.000241525191644164 8.8164325533694e-05 0.000153272633649351
"ENSG00000175115" 3.21733753427094e-06 1.13602996286791e-05 1.42130230827494e-05 3.27128267211784e-05 1.42818276941051e-05 1.75076034600011e-05 1.21521560785254e-05
"ENSG00000174996" 1.13021867806291e-07 1.63628559112362e-06 2.41283987769861e-05 1.23785756809083e-05 2.12271415663202e-05 1.52291003223494e-05 4.14341110880446e-10
"ENSG00000174903" 8.03434075244697e-05 9.21298641582338e-05 7.87146060693935e-05 4.20709447619967e-06 8.4461197765375e-05 3.04142431039394e-06 2.09321262451109e-05
"ENSG00000174871" 3.40120655404103e-06 8.66774474478463e-09 6.94463800980782e-06 4.51763883318955e-06 2.67721632790246e-05 1.35207550090321e-06 2.61568254161475e-06
"ENSG00000174851" 6.26299663180226e-05 8.65467699047177e-05 6.57986513830399e-05 4.44846933871432e-05 0.000148264059174819 5.45706640224782e-05 6.36422342874402e-10
"ENSG00000179292" 2.67756219987466e-11 1.32381870116526e-12 3.74833911424858e-11 1.39129705706723e-06 5.40037080289551e-06 1.68133705025997e-06 7.20260281832303e-06
"ENSG00000174807" 9.43185000373494e-12 2.11427463639009e-06 5.23630014303165e-06 4.86514752509769e-06 2.26170274167509e-11 8.21121055567247e-06 9.21902242933568e-06
"ENSG00000174791" 4.24085093951455e-07 1.24652873063047e-12 1.38887316105429e-11 5.38198537220245e-06 6.99762448588914e-12 7.04196900799965e-06 2.71971710191261e-06
"ENSG00000174744" 5.01737825953574e-05 3.20769367232222e-05 1.39422703129608e-05 6.50697688017632e-05 8.75423148212439e-05 3.7988876517193e-11 8.4781185928323e-06
"ENSG00000174684" 3.59060175059466e-07 2.85631615543073e-05 2.56910133804314e-05 7.63782086464051e-05 2.92566031912381e-05 6.00276989674955e-05 8.26764891736982e-05
"ENSG00000255468" 7.05490272161884e-12 1.27107830030632e-08 6.40977073472446e-06 1.07833633624345e-05 1.05652411944626e-06 9.51307809271678e-06 1.11467207127157e-05
"ENSG00000174669" 7.76386352073188e-06 2.13609656455326e-05 5.4224978219443e-05 4.20401498398498e-05 1.6547144559524e-05 3.36262961823578e-05 4.05880238920221e-05
"ENSG00000174576" 4.74336370916723e-12 6.76302298647687e-13 1.39287762996626e-12 2.01022065241845e-07 2.85138077717393e-12 1.90307351738553e-12 6.81161908868786e-12
"ENSG00000174547" 0.000196041878335423 0.000217136023496475 0.000165007951776279 6.44718070067984e-05 0.000242771986104066 6.42123592160372e-05 5.14033998580637e-11
"ENSG00000174516" 6.36232159161063e-06 2.62169642030067e-12 4.45048119916806e-06 6.85153880179558e-11 4.6213746657122e-06 1.55981642032931e-07 2.94595667079305e-11
"ENSG00000254986" 3.07366735168292e-05 2.72363900712868e-05 2.54632119160146e-05 4.12091644687102e-05 2.23409630300867e-05 2.00356283007615e-05 3.18752846155958e-10
"ENSG00000174483" 1.00943803647035e-11 7.59325184802851e-09 2.90525377351546e-06 1.11179910787203e-05 6.80584221864831e-06 2.38493913064844e-06 1.34265851622249e-05
"ENSG00000174165" 1.04418568285396e-06 3.63039676126346e-06 2.71558045030097e-06 6.02541235608015e-06 1.64362914986375e-11 8.65846896447717e-06 7.9641223309807e-06
"ENSG00000174080" 9.53714280535147e-13 8.69494866305523e-07 7.40466698716478e-12 2.14289730096889e-05 1.15407932626677e-11 2.4866405870674e-12 5.21973493001953e-12
"ENSG00000182791" 2.00332282521593e-07 1.04969478722351e-12 2.69167698973507e-06 3.96881850528067e-12 3.92250015287366e-12 2.31591601025807e-06 4.26450238365542e-11
"ENSG00000173992" 2.60546158939547e-05 1.90522775826817e-05 1.53354790744959e-05 1.56197320428278e-06 1.9510667481945e-05 2.52112361690707e-05 5.19469397054383e-07
"ENSG00000239306" 8.76771259843141e-05 8.49542056728704e-05 9.70152410608289e-05 8.75622634106141e-05 6.20084361828042e-05 3.88666847047557e-05 9.34529993965352e-05
"ENSG00000173933" 0.000134056674005592 0.000140178562598431 6.28438468261363e-06 0.000148043278546778 0.000129190787902022 6.66295063357054e-05 0.000224595792289998
"ENSG00000248643" 5.02689115616367e-13 7.62036228645621e-08 3.58546509585804e-12 1.67755164388491e-12 2.76723439445953e-12 1.90245082659806e-12 2.15170198457668e-12
"ENSG00000173914" 4.49788573686324e-05 2.82674418634823e-05 6.53989579859056e-05 3.80734269892152e-09 7.51463026506385e-05 1.23050096899324e-05 3.07973643610202e-05
"ENSG00000173898" 3.20189936716295e-08 4.87586594072711e-06 2.18714589082337e-05 3.63539949974479e-06 1.67299454120091e-05 5.21758400640208e-06 2.5811642680816e-05
