"1" "2" "3" "4"
"ENSG00000142609" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000187730" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000067606" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162585" 1.56333981641024e-05 8.16852856875475e-06 1.32388920263333e-05 9.59089216040906e-06
"ENSG00000269554" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000203301" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157933" 3.63657035481616e-11 3.52306772274351e-06 2.92125121808798e-06 1.29366461418664e-06
"ENSG00000116151" 1.37296769567711e-11 9.9234980122524e-12 3.11422720439662e-11 2.35567800186488e-06
"ENSG00000269753" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157916" 9.18836789561731e-05 3.38037505987416e-05 8.87433408246351e-05 3.67019068074713e-05
"ENSG00000157911" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000149527" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157881" 3.16670284221279e-11 2.36548936003456e-11 1.05669332393075e-05 1.20127261615377e-05
"ENSG00000197921" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157873" 0.000104157763641833 7.21114714125147e-05 0.000222702870497305 2.52508629013246e-07
"ENSG00000157870" 3.56916306856652e-06 8.65716836012967e-07 6.9468733664542e-06 1.26535983206111e-06
"ENSG00000142606" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000215912" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000169717" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142611" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000130762" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162591" 1.15758648871344e-11 1.09459471370256e-11 1.64093990995272e-06 5.396340103797e-06
"ENSG00000158109" 1.96573444465049e-05 1.60446558089184e-05 4.37324097286221e-05 4.24398093722567e-07
"ENSG00000116213" 3.83429852752249e-09 1.37982101363544e-05 4.82497641231541e-05 4.20519530905232e-05
"ENSG00000078900" 1.81103998896233e-05 1.17471637949226e-05 4.30619022248493e-05 4.7316051886524e-05
"ENSG00000162592" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000235169" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000130764" 2.29170520561028e-05 1.43775560113853e-05 2.30591151146744e-05 3.90286502030806e-05
"ENSG00000116198" 2.58521005434144e-05 1.04188624204486e-05 1.89293874287132e-05 1.46237318861525e-06
"ENSG00000169598" 1.30035674380284e-06 4.97329263566202e-06 1.3471321524656e-11 1.30665253021537e-05
"ENSG00000198912" 4.3568706606181e-05 3.04886611327999e-05 3.24207426474729e-05 6.38075991040119e-05
"ENSG00000196581" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000131697" 8.64423765120161e-12 6.94634580333302e-06 9.4560445134621e-12 1.19016304103301e-11
"ENSG00000069424" 6.37447267988071e-05 6.05555199284933e-05 7.14120449921505e-05 0.000107588909964885
"ENSG00000268332" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116254" 8.44197743522905e-12 7.71821505875897e-07 1.26729619950437e-11 9.61767890144952e-12
"ENSG00000116251" 0.000459811343372123 0.000431307205830944 0.000480391280462448 0.000296608851120022
"ENSG00000158286" 1.34619990645253e-05 2.74216489798608e-11 3.55959295085932e-05 6.28292459306371e-09
"ENSG00000116237" 2.63963501084314e-06 4.2349367883141e-05 2.74392927300719e-06 4.13658612027312e-05
"ENSG00000173673" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000158292" 1.04700737116168e-05 2.20842575926348e-11 3.97731639212893e-05 4.58946808098776e-11
"ENSG00000097021" 4.660829125113e-05 3.18976383028145e-05 5.42658379884445e-05 0.000117494077663262
"ENSG00000069812" 4.75050504457267e-06 9.65913683890997e-12 9.65805150805078e-12 3.19958628844191e-11
"ENSG00000187017" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000215788" 6.78646363488563e-07 9.95708684693469e-12 9.98842637649498e-12 1.68183679695406e-11
"ENSG00000171680" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162408" 1.7508525220076e-05 3.41774626204866e-11 4.54262813494415e-05 2.06505358521179e-05
"ENSG00000173662" 3.39321099756633e-06 1.12344672994308e-11 1.20368917743391e-11 3.21732440782413e-11
"ENSG00000204859" 8.14330396119108e-06 2.00676237335882e-05 1.16572938359922e-11 1.18589115086581e-10
"ENSG00000162413" 2.7566972137752e-05 3.71135568554753e-05 1.87176813257712e-05 1.81757412295415e-08
"ENSG00000116273" 5.7089248045596e-06 7.83181574301268e-06 1.14843900259612e-05 1.53507301006879e-05
"ENSG00000041988" 2.59264768350278e-05 3.93196819149626e-05 2.28550521800489e-11 1.63740661779448e-05
"ENSG00000007923" 2.55649639274119e-06 1.93890816207515e-06 1.37389895940146e-05 1.48499167254631e-05
"ENSG00000171735" 0.000107044759751358 9.15281976587709e-05 0.000103551722300802 0.000216259551324135
"ENSG00000049245" 7.16961113847689e-06 4.1300509147891e-05 6.01215801627256e-06 1.18797160564395e-05
"ENSG00000049246" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000049247" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000049249" 4.39145290143484e-06 1.54586217991833e-11 2.74004869879489e-05 1.23562853139408e-10
"ENSG00000116288" 0.000240926827564551 0.000496504344636149 0.00056605800854566 0.000761450037048353
"ENSG00000116285" 9.08568229973486e-12 1.017485228964e-11 2.31365329221198e-06 9.98439806769799e-12
"ENSG00000162426" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142599" 0.000105709000557195 9.24230263240005e-05 6.83229585661551e-05 6.11668958555409e-05
"ENSG00000074800" 0.00248358138669229 0.0022937264590881 0.00263731173682367 0.00265945884969888
"ENSG00000131686" 1.17302177050537e-11 9.46156716538091e-12 7.71218749447315e-07 1.17183719319078e-11
"ENSG00000197241" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142583" 0.000149807445004094 0.000205749808018803 6.55526151198874e-05 2.25183473994832e-05
"ENSG00000180758" 3.02439735272333e-05 9.961236307968e-06 4.59093029447151e-05 5.70123883001674e-11
"ENSG00000049239" 1.39386221622816e-05 1.82722458404061e-05 3.01037573375451e-05 2.57184032704242e-05
"ENSG00000171621" 1.31243316511758e-11 1.87202864832287e-11 7.71209175491326e-07 1.04336037106705e-11
"ENSG00000171612" 1.03767461151199e-05 2.04025752195295e-05 1.5459392057244e-11 4.14221875556981e-06
"ENSG00000188807" 5.09333509244819e-06 1.70602266534735e-05 8.55448390635094e-06 1.80498756234724e-06
"ENSG00000171608" 7.56796898194719e-05 4.92977627367645e-05 7.34308922003124e-05 4.66406978490227e-05
"ENSG00000179840" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000171603" 9.31951216855229e-05 2.11692271514114e-05 8.33974685538681e-05 4.95555296901249e-05
"ENSG00000178585" 1.7537926112633e-05 1.29197138813337e-10 8.60468737142766e-06 2.72510972435073e-11
"ENSG00000162441" 4.87929469413792e-05 4.21115782893428e-05 3.84751142060033e-05 3.50620593183961e-05
"ENSG00000173614" 2.25586119602672e-05 1.35556151853287e-11 7.99620981068699e-06 1.60117527782274e-05
"ENSG00000162444" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000130939" 2.85057855875895e-05 1.93922734825295e-05 4.59728691568915e-05 3.86802561347856e-05
"ENSG00000054523" 1.15605411693378e-05 1.55390134320819e-06 2.91024816545293e-11 1.33113625631036e-05
"ENSG00000142657" 3.34215836862072e-05 3.36171367479835e-05 8.3503385771764e-05 8.78845012943167e-05
"ENSG00000175279" 2.73516008693375e-06 1.34678543817358e-11 2.13529020385033e-05 5.71836047304335e-06
"ENSG00000251503" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000241563" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000160049" 3.76316456583558e-05 3.72509920981821e-05 3.51517567101208e-05 6.88689273554307e-05
"ENSG00000142655" 1.12411268591529e-05 4.46248321356123e-05 1.83859496841865e-05 2.96641887773253e-06
"ENSG00000130940" 7.49022317410309e-10 3.19597265365204e-06 4.86964985081601e-10 1.48074913345542e-05
"ENSG00000175262" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000120948" 6.52971668153395e-05 7.21723862754638e-05 0.000100311550503896 0.00010930737925897
"ENSG00000009724" 7.91928771044781e-06 3.34250073516891e-06 1.3126845194556e-11 5.60345583596476e-11
"ENSG00000116649" 1.02506095735336e-10 5.93169305566626e-05 2.23317026765292e-05 9.20210979399458e-05
"ENSG00000171824" 6.17670030316247e-05 3.67672984566633e-05 0.000110720428057994 5.55797809771791e-05
"ENSG00000198793" 4.89240410607624e-06 1.02550269217995e-05 3.68512920900136e-05 6.84776146787464e-06
"ENSG00000171819" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000120942" 3.92385936864606e-05 1.1550099083589e-05 5.63350988121016e-11 3.94313390575176e-05
"ENSG00000204624" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116661" 1.10863270476259e-11 9.56294996741377e-12 2.31363818689484e-06 2.36719469554507e-11
"ENSG00000132879" 8.3473719881207e-06 1.16322564182698e-05 4.12469416277215e-06 4.93165173833169e-06
"ENSG00000116663" 6.79237412182848e-06 3.34295123652215e-05 3.00287431142389e-05 3.43473432995164e-05
"ENSG00000116670" 1.13957674612226e-05 4.23523817197075e-11 1.82476120382826e-05 4.047654948332e-05
"ENSG00000162490" 1.09318877286328e-06 1.13872150503353e-06 1.47594203233464e-06 3.56543362392366e-11
"ENSG00000177674" 3.75682175895856e-05 2.85184704417536e-06 1.07563970675295e-05 5.05527068932097e-11
"ENSG00000215910" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000177000" 2.52830509850679e-05 2.2957500400765e-05 1.36351653198589e-11 5.8183339365758e-11
"ENSG00000011021" 3.54086815120658e-05 3.15089286400868e-05 1.13559632675712e-11 4.77264463595351e-11
"ENSG00000175206" 9.10512604428239e-12 9.45185371650383e-12 5.39841865408937e-06 1.08172157780782e-10
"ENSG00000120937" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116685" 6.61373831527572e-05 4.39155176523801e-05 1.17776052277789e-05 3.09182523315322e-05
"ENSG00000083444" 6.12106548371907e-05 4.93528972877544e-05 7.49949131476204e-06 4.09392958500539e-05
"ENSG00000116688" 3.31638666664374e-05 2.75971375919648e-05 1.30929116091065e-05 5.37092992319668e-05
"ENSG00000116691" 7.08354068960039e-05 7.20430164171651e-05 0.000192179340181537 8.56610669800863e-05
"ENSG00000120949" 7.78341855625757e-05 0.000124574781523074 0.000173973000229272 8.89037179186855e-06
"ENSG00000028137" 0.000220797329025976 0.000212903588401753 0.000173203040648577 2.52984514312073e-05
"ENSG00000048707" 6.03153516908524e-05 6.18725730137694e-06 1.98110684742613e-05 1.1146410487033e-06
"ENSG00000162496" 1.79215361430797e-05 1.23209729572055e-05 3.28984511979849e-05 1.01850101173835e-05
"ENSG00000204518" 8.31224136773347e-12 7.4586861935099e-07 2.747035648006e-08 9.61499510846836e-12
"ENSG00000188984" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157330" 8.44271846113355e-12 5.07853520621827e-07 1.03497769248424e-06 2.28765243204394e-11
"ENSG00000116726" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116721" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204513" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000179172" 1.69682431365989e-05 1.48395573232286e-05 2.53127058069793e-06 2.73884627884121e-06
"ENSG00000120952" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000243073" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000187545" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204510" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000232423" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204508" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000239810" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000229571" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204503" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204502" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000182330" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204501" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204495" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204491" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204488" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204486" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000157358" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204481" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204480" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204479" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000204478" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162494" 9.52449700349172e-12 7.71823252448143e-07 9.47785800716328e-12 9.8413813281887e-12
"ENSG00000162493" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116731" 0.000180296309889943 0.000116920866305143 5.71609843861851e-05 2.25543447594353e-05
"ENSG00000189337" 8.93467438853294e-12 9.6193691961796e-12 1.54243883709773e-06 9.89088853702375e-12
"ENSG00000171729" 1.89394887032972e-11 1.72608759237154e-06 2.62980276902586e-06 1.84818818148174e-06
"ENSG00000204464" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142621" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142634" 1.03272525068976e-05 3.05926980971964e-05 5.53567400325321e-05 1.91335580416661e-05
"ENSG00000162438" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142615" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000215704" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000132906" 9.71603339476869e-06 4.59523073462912e-06 4.13761253074366e-11 2.96263668540775e-05
"ENSG00000116138" 1.61187430827113e-07 6.09524487726795e-06 4.5468187393849e-05 3.85448855862815e-06
"ENSG00000116771" 7.5581546702949e-06 1.15477259076679e-11 6.64362190307936e-06 1.19736125805483e-05
"ENSG00000197312" 3.72561069054642e-05 2.69538009871689e-11 4.15186508095803e-05 5.36055701311887e-05
"ENSG00000215695" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000116786" 4.6913872707286e-05 3.08855098127263e-10 7.64967571013651e-05 1.23132790906349e-05
"ENSG00000162461" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162460" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000162458" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000065526" 0.000104903179679887 0.000120500345459384 7.04661740878915e-05 8.5532687298261e-05
"ENSG00000116809" 1.48714081157673e-05 2.14622656361442e-05 1.43415627004723e-05 4.46257536615074e-06
"ENSG00000183888" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000173641" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000186510" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000184908" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000185519" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142627" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142632" 8.53057425210252e-06 3.41915051079999e-06 1.10528700759878e-11 1.3129852667499e-11
"ENSG00000204377" 8.31111547522771e-12 6.71827268284643e-07 1.05003760119639e-11 3.24267612474531e-06
"ENSG00000132881" 2.77769325628193e-06 6.2514657121199e-06 1.42275188243532e-10 6.91568190927188e-06
"ENSG00000037637" 4.28359962095453e-05 2.79301532651022e-05 5.33903128008085e-05 3.6426316040112e-07
"ENSG00000055070" 1.63654218435426e-05 9.04665215200837e-05 6.94152137992691e-05 9.63206202400965e-05
"ENSG00000187144" 1.76320435724199e-10 1.16743962647562e-11 5.39832175104163e-06 1.11040286307337e-11
"ENSG00000157191" 9.49545030951546e-05 6.19079389595848e-05 0.000156457429765829 2.15548287787329e-10
"ENSG00000268674" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000219481" 2.5550462438937e-05 1.09839246156311e-05 4.76799666776811e-06 1.01586407064469e-05
"ENSG00000237847" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000268991" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000058453" 4.12424745655152e-10 1.2348539541732e-05 1.19709998813863e-11 6.54965544605895e-11
"ENSG00000117122" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000159363" 5.43565337485803e-10 1.18407393123304e-11 9.25397738621257e-06 1.93216815281694e-11
"ENSG00000117118" 0.000135133216918807 0.00011958215001636 0.000179689644090329 0.000237098198686299
"ENSG00000117115" 8.72538006018503e-12 6.94634102819915e-06 1.10568289143663e-11 1.50360080017699e-11
"ENSG00000142623" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000142619" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000159339" 1.00488064393866e-11 9.46565926332851e-12 1.02283231376411e-10 7.8514546931259e-07
"ENSG00000269468" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000179051" 3.1589613171418e-05 4.59374653231548e-05 3.95739897215845e-05 0.000124553284342215
"ENSG00000074964" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000117148" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000117154" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000179023" 4.1947451429043e-08 9.48912091014134e-12 9.48565154718588e-12 2.30712939508899e-06
"ENSG00000009709" 1.25672687635769e-11 2.06092363222741e-11 1.43933358840038e-11 7.85220704580969e-07
"ENSG00000179002" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
"ENSG00000255275" 8.30899171807853e-12 9.44972138846054e-12 9.44237320155557e-12 9.61399201820363e-12
