"1" "2" "3" "4"
"ENSG00000179403" 1.24285510146664e-05 4.33761417190813e-05 1.13685743801622e-05 1.82182786679754e-06
"ENSG00000215915" 1.28277655792978e-06 1.89853751657033e-08 1.36608133608843e-06 4.39566553565986e-06
"ENSG00000160072" 1.10329935528301e-05 2.62722202044936e-05 2.11660884518303e-06 7.22367548308761e-06
"ENSG00000197785" 1.68803847026979e-05 1.31469506727492e-05 1.22320019167578e-05 9.8067135730895e-06
"ENSG00000205090" 3.47538781318027e-10 1.96972348052789e-07 2.67642273609662e-07 2.34806023663105e-12
"ENSG00000160075" 0.000187338253315595 7.26399823829627e-05 0.000131006171619696 0.000106123394529961
"ENSG00000215014" 1.53210886678515e-06 8.5129207682777e-12 8.00478767796311e-07 2.35915083176057e-12
"ENSG00000228594" 1.02381342263912e-05 6.53528008690534e-06 2.39837702050584e-06 2.36111412762667e-12
"ENSG00000197530" 5.17907733035188e-06 1.60318603469843e-06 1.36009486989632e-06 3.90300841107442e-06
"ENSG00000189409" 4.35435196548656e-08 1.71366719628823e-06 3.37522048185605e-07 2.38888449693628e-12
"ENSG00000248333" 3.95057783245251e-05 1.376641791669e-05 5.25432934124804e-05 2.91803614977494e-05
"ENSG00000189339" 1.81772424260011e-05 4.84595247369178e-05 1.46285512056263e-05 1.32044429036927e-05
"ENSG00000008128" 4.29040153694177e-05 8.30673880989687e-05 2.13372972076794e-05 4.8501091009954e-05
"ENSG00000215790" 1.41819842834106e-06 3.28082423805426e-09 5.31240817000755e-06 2.36605974771991e-12
"ENSG00000008130" 1.34883167073545e-05 2.21461113821668e-05 1.40348964648842e-05 2.26995435914459e-05
"ENSG00000078369" 0.000242937142772835 0.000104341794358589 0.000172742824588849 0.000248540200092522
"ENSG00000169885" 5.07845458402768e-08 6.41565242397536e-11 2.18949161745805e-12 2.36811759601742e-12
"ENSG00000178821" 6.79239437344933e-06 8.11356321559823e-12 1.11671675516183e-05 2.36138092875662e-12
"ENSG00000142609" 1.86195220892617e-07 3.24188760285483e-10 3.27983938098793e-12 2.35509309298414e-12
"ENSG00000187730" 4.44660611203205e-07 7.34302051277187e-07 2.13884644798656e-09 2.36499027313321e-12
"ENSG00000067606" 3.45276269507046e-06 9.62366352536548e-06 7.67193624005483e-12 2.3616755329923e-12
"ENSG00000162585" 3.13947680492926e-05 1.41284163512035e-09 5.92446301877341e-06 1.15992824892936e-05
"ENSG00000269554" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000203301" 4.58712207874724e-07 1.62893327175311e-06 6.26401346571289e-12 2.361872510158e-12
"ENSG00000157933" 2.19339209060189e-05 4.27292352058481e-05 2.85314427605403e-05 1.42362690691383e-06
"ENSG00000116151" 2.44161143956098e-06 1.2337937076353e-06 1.33976012525364e-11 4.79243139917939e-07
"ENSG00000269753" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000157916" 6.4676067557677e-05 4.48684504885984e-05 3.94460280817819e-05 6.42820298976926e-05
"ENSG00000157911" 3.18591604321937e-06 1.29474328139129e-07 4.99770426511496e-06 2.35945977550461e-12
"ENSG00000149527" 2.6088434819897e-07 7.0184989972547e-11 3.18567249926952e-07 2.35324084492087e-12
"ENSG00000157881" 4.13421089490438e-06 2.01025490803932e-05 4.38277636639879e-06 5.40169991869978e-06
"ENSG00000197921" 9.4124913316738e-08 4.81684293365638e-08 1.9442295821462e-12 2.3471313727487e-12
"ENSG00000157873" 2.07516236843392e-13 1.34119699248741e-12 1.50936936034754e-12 0.000102652143105187
"ENSG00000157870" 1.16020508610339e-05 2.04370798653352e-05 1.93443862898985e-06 2.87125534490485e-06
"ENSG00000142606" 1.68719739634118e-08 3.85644568637611e-10 2.04070302430569e-12 2.34709110109409e-12
"ENSG00000215912" 3.8579186919686e-07 1.07690582790695e-06 7.81812066715379e-07 2.3596224903619e-12
"ENSG00000169717" 1.35451113505245e-07 2.35491079754708e-12 1.87823161448539e-12 2.35976963824998e-12
"ENSG00000142611" 7.1321622935967e-13 1.85756793425616e-06 2.17359089883617e-12 2.34941655916369e-12
"ENSG00000130762" 1.37760530296384e-05 9.67693328110158e-06 1.17783640913384e-05 2.36008826486023e-12
"ENSG00000162591" 1.30182773082072e-06 1.28922047022711e-08 3.31810269903163e-06 1.7247527753646e-06
"ENSG00000158109" 2.40195134546793e-05 3.0119693516119e-05 2.07515283543294e-05 2.00960102962233e-05
"ENSG00000116213" 1.54315410841167e-05 1.06862183385381e-05 1.69181754856705e-05 2.53149236562579e-05
"ENSG00000078900" 1.59780587954269e-06 6.54498164555971e-06 5.20053937096265e-07 3.03556885922852e-05
"ENSG00000162592" 5.5661244304487e-13 7.64879449434995e-07 3.28784885152314e-12 2.35031328704589e-12
"ENSG00000235169" 2.80874945943852e-06 2.2182168710746e-11 9.97080091301215e-07 2.35996190470813e-12
"ENSG00000130764" 5.27530766616149e-05 1.76968175203373e-05 4.86259065294133e-05 2.41016717803088e-05
"ENSG00000116198" 1.30507375559584e-05 3.46910211059738e-06 2.51386947874445e-05 1.47437198936571e-05
"ENSG00000169598" 5.76905747536713e-06 3.48682499384108e-06 5.6852264535569e-06 4.61881238358217e-06
"ENSG00000198912" 5.34470071679394e-05 7.73763496422111e-08 5.45187415991675e-05 4.21681126324778e-05
"ENSG00000196581" 6.58620480993972e-06 9.42865451907393e-06 1.32436926440389e-05 2.3592474904286e-12
"ENSG00000131697" 2.46834131001028e-06 3.06326428488931e-05 4.04129963025366e-06 1.34122431548671e-06
"ENSG00000069424" 4.41270984198957e-06 3.45800383257544e-07 5.78246968016699e-06 7.77897512996815e-05
"ENSG00000268332" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000116254" 1.6154555158291e-07 1.05215574520817e-06 1.83887050983119e-06 1.67257326935685e-07
"ENSG00000116251" 0.00101603070620447 1.17749415055891e-07 0.00051567218082139 0.000410416333082238
"ENSG00000158286" 1.08454318841365e-06 1.95841644548256e-06 1.56815256303018e-06 1.26912079307651e-05
"ENSG00000116237" 6.70339142456e-05 8.25989598433038e-05 7.58348055932434e-05 1.93665223825257e-05
"ENSG00000173673" 7.52648457332624e-07 8.75453059954926e-07 6.58107634842771e-08 2.36331175628809e-12
"ENSG00000158292" 1.07551061639169e-05 1.33811337982572e-05 6.48795678960585e-06 1.2745827483477e-05
"ENSG00000097021" 0.000109782990252137 2.90151555831231e-07 6.7828322700308e-05 6.00726876321534e-05
"ENSG00000069812" 8.16987336025737e-08 2.27397982918882e-07 2.6028567254425e-12 1.35854335284874e-06
"ENSG00000187017" 2.57727810871299e-06 1.67351104825338e-11 4.3992016573487e-06 2.37106556410722e-12
"ENSG00000215788" 1.03356840883341e-06 4.2132805258426e-06 7.935279910043e-07 1.80508105712745e-07
"ENSG00000171680" 1.98747276024991e-06 1.05373370259403e-05 4.20251143132651e-06 2.36187293920335e-12
"ENSG00000162408" 4.76790664854081e-05 2.95572551765999e-05 3.08468673070822e-05 2.02221524030602e-05
"ENSG00000173662" 2.08126132661615e-13 1.33800676935838e-12 1.51657275641169e-12 9.57578257691107e-07
"ENSG00000204859" 5.67149085685293e-06 8.65865305230479e-06 1.01027622894795e-05 7.01297836790617e-06
"ENSG00000162413" 1.56495370350009e-05 3.00541253135563e-05 1.83150503554723e-05 2.11998791873504e-05
"ENSG00000116273" 3.54843289829932e-05 3.21688556071479e-05 6.28464331385374e-05 8.9370991952062e-06
"ENSG00000041988" 1.10717286490867e-05 1.69236013577802e-11 4.78655304846457e-06 2.09040962677668e-05
"ENSG00000007923" 3.60182877099678e-05 9.04045484233966e-06 1.9244692680906e-05 7.55122416074549e-06
"ENSG00000171735" 0.000328316039383253 2.49982796322922e-08 0.000101708289829839 0.000123442568493372
"ENSG00000049245" 3.84030581989377e-05 5.06582075491028e-11 3.27510907632223e-05 1.54094630112389e-05
"ENSG00000049246" 4.6631276751938e-06 1.25606684648506e-05 4.87303893275114e-06 2.36197825742023e-12
"ENSG00000049247" 1.69311422556069e-08 3.8861095349901e-12 1.92288256110054e-12 2.37015798726296e-12
"ENSG00000049249" 2.46010740915674e-08 3.75366710889602e-12 4.09155778481209e-12 8.14839578869241e-06
"ENSG00000116288" 0.000947773038653338 5.01849702162089e-08 0.00048138273482548 0.00049294774310428
"ENSG00000116285" 1.84410323525753e-05 2.93724547208912e-05 5.5484181186264e-05 5.26196257070761e-07
"ENSG00000162426" 1.26698904454202e-06 5.59572087570917e-07 5.92627784503315e-09 2.3683462915158e-12
"ENSG00000142599" 8.69760271978343e-05 0.000226213500937403 0.000114199212189529 8.2532236434583e-05
"ENSG00000074800" 0.0016213569355618 4.48472591388399e-06 0.000901506223679161 0.00255234784603646
"ENSG00000131686" 2.67342897866604e-13 1.09184142686593e-07 2.59689435556056e-12 1.91665965213512e-07
"ENSG00000197241" 2.46834328349849e-11 7.64724226198045e-07 2.74807337793286e-12 2.3459121014562e-12
"ENSG00000142583" 2.40568791582978e-13 1.4891326723122e-12 1.09636819463616e-06 0.000115116466367128
"ENSG00000180758" 1.08396227256455e-06 3.21119253701618e-06 5.02867051246808e-07 2.25032472203187e-05
"ENSG00000049239" 3.0603930382761e-06 1.33991399110181e-07 3.62755763226798e-06 2.23146603290449e-05
"ENSG00000171621" 1.09534105744813e-06 2.54943148718629e-07 4.49320123304239e-12 1.86520025454298e-07
"ENSG00000171612" 2.40701719754969e-05 8.6650216853904e-08 2.87412076705211e-05 8.39030610710868e-06
"ENSG00000188807" 1.47222949417547e-05 2.17370451415649e-05 1.91694196447384e-05 7.7806788957035e-06
"ENSG00000171608" 4.94133598650021e-06 8.35097062119558e-06 2.93361325178033e-06 6.35579336339202e-05
"ENSG00000179840" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000171603" 4.17416452723572e-05 0.000107645168843608 2.88350203038697e-05 6.3772425845959e-05
"ENSG00000178585" 2.43622776341229e-05 9.50265051209151e-06 2.09047792804671e-05 6.72653145951765e-06
"ENSG00000162441" 4.37037575452753e-05 2.37247860463099e-05 1.39281703350283e-05 4.16287439745142e-05
"ENSG00000173614" 7.18706762017055e-06 5.10063291888615e-06 6.53490771145471e-12 1.22260387454603e-05
"ENSG00000162444" 4.33659317947663e-06 2.32359026476415e-06 1.30419988564856e-06 2.36551676376891e-12
"ENSG00000130939" 6.58417993146837e-05 7.45091953791595e-05 8.91671112867195e-05 3.23906184876771e-05
"ENSG00000054523" 7.29744644506368e-05 0.000159961612067761 9.50016785926813e-05 3.70883271869315e-06
"ENSG00000142657" 0.0002119288712466 0.000147499233964994 0.00011691743408308 5.40561567278029e-05
"ENSG00000175279" 1.41275340873021e-05 9.78370111230049e-06 2.43304655044057e-06 7.13853498807382e-06
"ENSG00000251503" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000241563" 2.20107706257732e-07 4.06526068643208e-12 2.53317400726734e-12 2.35788224392215e-12
"ENSG00000160049" 8.40451479824102e-05 0.000109348238615872 6.36464904903035e-05 4.32323037330229e-05
"ENSG00000142655" 1.39689146130904e-05 1.06184396391561e-05 1.09760991504395e-05 1.92507332471099e-05
"ENSG00000130940" 2.21729121886258e-06 2.71754671564146e-08 1.23270070875676e-06 4.36036728862184e-06
"ENSG00000175262" 2.57363193490707e-08 1.58220984018762e-06 3.60198063044022e-12 2.35904917446895e-12
"ENSG00000120948" 0.000251516196708368 0.000160374969005171 0.000185500259200115 8.1106340921761e-05
"ENSG00000009724" 4.2412907048225e-07 1.50909246090567e-05 2.4637554705889e-07 3.03323289371895e-06
"ENSG00000116649" 9.92321493513974e-05 1.93841170342409e-05 7.31304651433804e-05 3.84859908364458e-05
"ENSG00000171824" 5.46120015362426e-05 7.70843700161264e-05 2.84711151413916e-05 6.67402627792931e-05
"ENSG00000198793" 4.85199294779691e-05 8.53499745475353e-05 3.81749637380339e-05 1.37362014697956e-05
"ENSG00000171819" 1.6931320933825e-07 5.72859824569889e-12 3.04898492480963e-12 2.35187828055788e-12
"ENSG00000120942" 3.04704927310332e-05 2.59803981748631e-05 1.57897141829563e-05 2.28215841660907e-05
"ENSG00000204624" 1.5178463326517e-06 1.95194505386115e-06 5.83874178081994e-06 2.36042176040955e-12
"ENSG00000116661" 8.92580991044303e-06 8.62376832116358e-06 1.00829742460484e-05 5.53926182154033e-07
"ENSG00000132879" 7.42939147012581e-06 1.91154316505865e-05 3.22101273461569e-06 7.29069807495141e-06
"ENSG00000116663" 7.30311360232515e-07 1.14102390066778e-06 4.95298950209369e-10 2.63180348708042e-05
"ENSG00000116670" 0.000150606995375511 3.24111090093666e-05 0.000136855588581803 1.43887045060561e-05
"ENSG00000162490" 7.02842491978606e-05 3.97877323630089e-05 8.47830785858273e-05 6.06722721210575e-07
"ENSG00000177674" 9.26036957333271e-05 4.24208917293092e-05 6.02136637657288e-05 1.27696040550795e-05
"ENSG00000215910" 1.13745786553961e-07 7.95690716300483e-07 5.02141673928356e-12 2.36566513188263e-12
"ENSG00000177000" 1.20232957255513e-05 1.47515103423056e-05 1.43707937008881e-05 1.26389357157139e-05
"ENSG00000011021" 8.03577879847386e-06 5.84264499995095e-05 9.9527156742497e-07 1.77329718122393e-05
"ENSG00000175206" 1.65360815972218e-12 3.47643430725467e-06 2.620510848129e-07 1.35078285466376e-06
"ENSG00000120937" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000116685" 3.09100799301232e-05 2.43341776602559e-05 2.88973546129486e-05 3.9386079846906e-05
"ENSG00000083444" 1.94662154531749e-05 6.39267092637492e-05 1.73011426420898e-05 4.08940197965168e-05
"ENSG00000116688" 4.34367749480141e-05 7.09274035451055e-05 4.8762928565045e-05 3.11822870142945e-05
"ENSG00000116691" 7.71379307335088e-05 6.85459487093301e-05 6.61761133779702e-05 0.000105434628129261
"ENSG00000120949" 7.67016041408335e-06 5.79089460631824e-05 2.37356210231374e-05 9.84319822804702e-05
"ENSG00000028137" 6.77925581795668e-07 3.94422659770494e-06 8.47364789980398e-06 0.000165649807835365
"ENSG00000048707" 1.53979573029742e-05 4.61142943987136e-05 2.41797701613527e-05 2.33409324656794e-05
"ENSG00000162496" 5.56698756639169e-05 0.000106160541198724 6.43334044847843e-05 1.74703294015821e-05
"ENSG00000204518" 5.42289660562276e-13 2.18431224803183e-07 2.39335036740263e-12 1.91701325606124e-07
"ENSG00000188984" 3.80101735701194e-13 1.09268205181081e-07 2.47945064160176e-12 2.34861476143705e-12
"ENSG00000157330" 3.34913584185928e-08 5.07648191394804e-12 3.24847287096508e-12 3.87227030222525e-07
"ENSG00000116726" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000116721" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204513" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000179172" 2.02360228508648e-05 6.22847473738442e-06 2.98688392527336e-06 9.48515590536694e-06
"ENSG00000120952" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000243073" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000187545" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204510" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000232423" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204508" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000239810" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000229571" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204503" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204502" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000182330" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204501" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204495" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204491" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204488" 2.69923241789806e-13 1.09269024250368e-07 2.35883048085156e-12 2.34717989115333e-12
"ENSG00000204486" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000157358" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204481" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204480" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000204479" 2.69923241789806e-13 1.09269024250368e-07 2.35883048085156e-12 2.34717989115333e-12
"ENSG00000204478" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000162494" 1.15388709323215e-10 1.07757025358865e-06 1.98334777190189e-06 2.84163326386352e-12
"ENSG00000162493" 5.8790604453841e-05 0.000199731951921041 0.000105713370414012 2.36317432339241e-12
"ENSG00000116731" 1.82487684110616e-05 1.54250131186071e-05 1.46790187270287e-05 9.99011258277536e-05
"ENSG00000189337" 7.57182788452461e-06 1.69936192816374e-05 1.33130594669568e-05 3.81204141944785e-07
"ENSG00000171729" 9.12091255615063e-06 3.529479571522e-05 6.63245238066216e-06 1.02417972158441e-06
"ENSG00000204464" 2.20107634709733e-07 4.64744974839525e-12 2.39865732031248e-12 2.3563139160947e-12
"ENSG00000142621" 2.23336053512405e-06 9.00983333140635e-07 1.08784048900527e-06 2.36374320216327e-12
"ENSG00000142634" 1.08383199103274e-05 1.00228426360786e-05 3.17322207431947e-06 2.8790944598858e-05
"ENSG00000162438" 3.19256920597118e-13 2.18537784033571e-07 2.09823401806236e-12 2.3540271447971e-12
"ENSG00000142615" 1.693148118744e-08 1.78856362829614e-12 1.83002944416683e-12 2.35741400350431e-12
"ENSG00000215704" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000132906" 1.35484177458214e-05 1.91531033808655e-11 6.20659500337246e-06 1.0595235294936e-05
"ENSG00000116138" 1.81047863223596e-05 7.17495713697254e-05 1.76678384570327e-05 1.32839018192122e-05
"ENSG00000116771" 5.48242613225007e-06 2.94560226657088e-11 1.25879061163695e-06 6.6951607657575e-06
"ENSG00000197312" 5.52637497816731e-05 6.74351474118346e-05 7.0842428020947e-05 3.21116768325828e-05
"ENSG00000215695" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000116786" 3.07533314172641e-05 9.02780224940133e-06 1.81682138504191e-05 3.49052722462698e-05
"ENSG00000162461" 7.28045959784723e-07 2.11569906794796e-11 8.22487903688183e-12 2.36997776392596e-12
"ENSG00000162460" 4.06344991806658e-07 5.53896513216717e-11 2.87804417421408e-12 2.3501882138451e-12
"ENSG00000162458" 3.66910747867954e-05 6.59833971962278e-05 3.64040527234524e-05 2.36112322412316e-12
"ENSG00000065526" 4.20233686822768e-05 0.000169547595488841 7.77407523260014e-05 9.65350837088185e-05
"ENSG00000116809" 9.70508022964647e-06 1.86229392257208e-05 8.21205339140341e-06 1.40906344385729e-05
"ENSG00000183888" 5.46345521856315e-08 6.30830189319986e-07 2.82797898371414e-12 2.37293377965245e-12
"ENSG00000173641" 1.35429030069675e-07 1.44517502545711e-10 2.28341010640956e-12 2.35194760463515e-12
"ENSG00000186510" 9.49957302206396e-07 1.95522385725255e-06 7.01882658497121e-12 2.36633720550384e-12
"ENSG00000184908" 5.63737545381881e-07 2.36996022954508e-06 1.88969740804902e-09 2.36535926792922e-12
"ENSG00000185519" 9.55188171610003e-13 2.40390949463251e-06 3.43859860634432e-12 2.36012358969675e-12
"ENSG00000142627" 6.83062213872519e-06 2.93406174141797e-05 9.35055895611523e-06 2.365695869831e-12
"ENSG00000142632" 1.81594064866636e-05 4.20770885869041e-05 4.44405226981727e-05 2.86029964313058e-06
"ENSG00000204377" 4.96090636068016e-07 5.82306424272741e-12 3.29962682731704e-12 9.0010498856331e-07
"ENSG00000132881" 1.90896730780594e-07 5.61503552711985e-07 9.30913158537774e-07 4.02469188082112e-06
"ENSG00000037637" 1.89651632646905e-05 5.98886037276964e-05 2.44322702182835e-05 3.19976967830001e-05
"ENSG00000055070" 4.376010262876e-05 2.03957386269022e-05 2.57949665770423e-05 6.6644463410998e-05
"ENSG00000187144" 2.95818306530714e-07 4.91877136166383e-07 2.90789270454574e-12 1.34575875697466e-06
"ENSG00000157191" 3.04683633433632e-05 1.3875684821455e-05 1.47544411813183e-05 8.11045099083853e-05
"ENSG00000268674" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000219481" 7.12636660585114e-05 0.000101392286901752 5.83160874510989e-05 1.20276338920152e-05
"ENSG00000237847" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000268991" 6.96749463454849e-09 6.43053915375869e-08 2.09723676844388e-12 2.35573968174087e-12
"ENSG00000058453" 1.38581862861644e-05 4.83234606003496e-05 1.45217200974707e-05 2.51900383313098e-06
"ENSG00000117122" 0.000342553204391064 4.55035133218716e-08 0.000192996799930397 2.36260787728734e-12
"ENSG00000159363" 1.46760775067541e-05 3.26815807299169e-05 1.50349723998544e-05 2.07270679462244e-06
"ENSG00000117118" 0.000136977777597645 8.50075552266443e-06 8.62804870905596e-05 0.000167436503346724
"ENSG00000117115" 1.36262607235634e-06 5.92092059004813e-06 1.10521268091895e-05 1.61667013465889e-06
"ENSG00000142623" 2.42011966202908e-07 7.3408727558894e-12 1.56221418231722e-06 2.36559040792042e-12
"ENSG00000142619" 3.25194836258913e-07 5.96405695722176e-12 2.20490054031422e-07 2.35980841221854e-12
"ENSG00000159339" 3.63822827046488e-07 9.0313436551383e-09 1.43620342474583e-06 1.43244948191126e-07
"ENSG00000269468" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000179051" 0.000331722419941688 0.000435540300988893 0.000319588741070541 4.91265678238464e-05
"ENSG00000074964" 1.1512195176961e-05 3.84648599775057e-05 1.8448074350893e-05 2.36169459321094e-12
"ENSG00000117148" 4.52348967409785e-07 1.45056991094028e-06 9.84594814091335e-07 2.35291393805724e-12
"ENSG00000117154" 7.0492893937863e-06 9.02656544582236e-06 2.71062037816619e-06 2.36979908735345e-12
"ENSG00000179023" 1.3898372544948e-05 3.05824025346335e-05 4.46613560122556e-05 1.4190883378232e-11
"ENSG00000009709" 1.77515376149154e-07 1.68919327828857e-07 1.51052067947856e-11 1.85698011802368e-07
"ENSG00000179002" 2.07299446104979e-13 1.33783302890327e-12 1.50531565183655e-12 2.34481595588817e-12
"ENSG00000255275" 6.77255221114309e-08 2.32025903856992e-12 2.16408001750126e-12 2.35024822856886e-12
"ENSG00000159423" 1.26001153024943e-05 1.20149537301883e-05 4.2345369833576e-06 6.3992809193252e-06
