"1" "2" "3"
"ENSG00000157881" 1.82950849841404e-11 8.00387244045831e-06 1.0141531777474e-05
"ENSG00000197921" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000157873" 7.89071814992331e-05 2.51368137967489e-05 0.000225873833797278
"ENSG00000157870" 2.22855027053117e-06 8.72968185779472e-07 7.46932662975342e-06
"ENSG00000142606" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000215912" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000169717" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142611" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000130762" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162591" 8.34119594171824e-12 3.65643394270575e-06 1.68071285601164e-06
"ENSG00000158109" 1.60717120253842e-05 7.66125482085954e-06 4.13172856976352e-05
"ENSG00000116213" 8.2259773349993e-06 2.93907996278718e-05 4.43513601899891e-05
"ENSG00000078900" 1.04679043051006e-05 4.1094316130726e-05 4.31176093987531e-05
"ENSG00000162592" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000235169" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000130764" 1.25118881778734e-05 3.9570066821143e-05 2.39718576182971e-05
"ENSG00000116198" 1.76209213667651e-05 7.02184258084381e-06 1.97020068091133e-05
"ENSG00000169598" 1.15458219946921e-06 1.25416174179799e-05 1.60652087837556e-11
"ENSG00000198912" 3.41986386249628e-05 5.77483677378946e-05 3.5597385652391e-05
"ENSG00000196581" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000131697" 4.28492481535744e-06 1.35740819759859e-11 1.13893119189847e-11
"ENSG00000069424" 6.15643162095752e-05 9.42898413764756e-05 7.15591433721491e-05
"ENSG00000268332" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116254" 4.76105399750866e-07 9.08004924478342e-12 1.81897144559841e-11
"ENSG00000116251" 0.000453390604495174 0.000329098163971717 0.000481137304066659
"ENSG00000158286" 4.26062342410278e-11 7.81427469440371e-06 3.6092117324805e-05
"ENSG00000116237" 2.92757166620717e-05 2.85336167398027e-05 1.49350189158838e-06
"ENSG00000173673" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000158292" 1.54808539992587e-07 2.23664961503942e-06 4.35383674742752e-05
"ENSG00000097021" 3.02872324130593e-05 0.000102382346927662 5.70536307892906e-05
"ENSG00000069812" 1.59679780638335e-11 3.88887884780601e-06 1.4028129452179e-11
"ENSG00000187017" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000215788" 8.03692860547903e-11 5.5547465214061e-07 1.66027711047096e-11
"ENSG00000171680" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162408" 1.91739669889975e-06 2.22875800061493e-05 4.6461455679889e-05
"ENSG00000173662" 1.02120856698653e-10 2.77766148050524e-06 2.38365309114294e-11
"ENSG00000204859" 1.66941982784718e-05 1.63095281755349e-06 1.45855055115448e-11
"ENSG00000162413" 3.76241486219139e-05 6.2418411415457e-06 1.58029102199507e-05
"ENSG00000116273" 6.63923387539984e-06 1.26667805370184e-05 1.12964237171473e-05
"ENSG00000041988" 3.26613641507615e-05 2.29990885459582e-05 3.25762339991607e-11
"ENSG00000007923" 1.30297767814326e-06 1.15476322768348e-05 1.35360536016203e-05
"ENSG00000171735" 9.18312040699199e-05 0.000191010119236272 0.000103757200491101
"ENSG00000049245" 2.81959676313239e-05 1.54306225271627e-05 1.65437501027996e-09
"ENSG00000049246" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000049247" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000049249" 2.48398420384551e-11 1.40140413655703e-06 2.74351820691666e-05
"ENSG00000116288" 0.000379425735888216 0.000620449586135595 0.000547798670948143
"ENSG00000116285" 8.75669163022861e-12 9.44084690583782e-12 2.08488361466182e-06
"ENSG00000162426" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142599" 9.79661963609588e-05 7.28346171442055e-05 7.30612085072694e-05
"ENSG00000074800" 0.00236178329828333 0.00257522034611466 0.0026699811689567
"ENSG00000131686" 8.96491259334586e-12 1.12964324585643e-11 6.94964875133531e-07
"ENSG00000197241" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142583" 0.000201141903241443 5.26840571857521e-05 5.81626812251501e-05
"ENSG00000180758" 2.29300247227913e-05 1.19566437028188e-09 4.78380837162992e-05
"ENSG00000049239" 1.61673435124272e-05 2.2405137029061e-05 2.89887980124784e-05
"ENSG00000171621" 1.72837630092866e-11 1.03565099873652e-11 6.94953908030527e-07
"ENSG00000171612" 1.73095204328617e-05 5.91293244940276e-06 1.89097064738372e-11
"ENSG00000188807" 1.28086648272649e-05 3.15579755380387e-06 7.23897934025752e-06
"ENSG00000171608" 5.82393975107171e-05 5.4309108947226e-05 7.63884606951801e-05
"ENSG00000179840" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000171603" 4.57412645100424e-05 5.49019636734894e-05 9.80598925188554e-05
"ENSG00000178585" 9.87476585011724e-06 1.02415138557343e-08 1.12866515195796e-05
"ENSG00000162441" 4.57646852128649e-05 3.65889221594424e-05 4.10138051158821e-05
"ENSG00000173614" 7.98720370462627e-11 2.65351497954609e-05 1.12837008602139e-05
"ENSG00000162444" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000130939" 2.00479471834778e-05 3.86946448270894e-05 4.46448503830666e-05
"ENSG00000054523" 4.10628082654073e-06 1.5208410965943e-05 4.92131779733194e-11
"ENSG00000142657" 3.10136007708936e-05 7.21607609850564e-05 8.19840712350406e-05
"ENSG00000175279" 1.82189094627957e-11 4.81027267411062e-06 2.1086072264745e-05
"ENSG00000251503" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000241563" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000160049" 3.82235766995826e-05 6.05029706527702e-05 3.32260292029497e-05
"ENSG00000142655" 3.11773071570327e-05 6.93618610059336e-06 1.67001360942004e-05
"ENSG00000130940" 2.06722685985826e-06 1.02751825002926e-05 1.13073218408955e-07
"ENSG00000175262" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000120948" 6.83107231013581e-05 9.52613102718682e-05 0.000100108906494456
"ENSG00000009724" 7.57390478700181e-06 5.10431210014435e-08 1.82679765272754e-11
"ENSG00000116649" 3.2796319379587e-05 6.95594425541045e-05 2.00897027509297e-05
"ENSG00000171824" 4.33919032859965e-05 5.50879547908379e-05 0.000113070838797289
"ENSG00000198793" 5.62497209561722e-06 6.11470401288365e-06 3.76520855540099e-05
"ENSG00000171819" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000120942" 2.64008273612547e-05 3.7526476969702e-05 1.80261745826698e-10
"ENSG00000204624" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116661" 8.12095956544535e-12 1.92289911020649e-11 2.08487229837583e-06
"ENSG00000132879" 1.11230524739501e-05 5.69156167544159e-06 3.7475498302547e-06
"ENSG00000116663" 2.51872300962264e-05 2.51720832127927e-05 2.62605445304654e-05
"ENSG00000116670" 5.7468728858914e-11 3.56800047601869e-05 1.93030142386757e-05
"ENSG00000162490" 1.25622067962086e-06 4.77892652901347e-11 1.64108166295495e-06
"ENSG00000177674" 1.70279713349005e-05 8.10527877110809e-06 1.57374356310748e-05
"ENSG00000215910" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000177000" 2.49948144327738e-05 8.05620397499728e-06 1.77695063854673e-11
"ENSG00000011021" 3.85433580815459e-05 6.69109200051368e-06 1.54772680768428e-11
"ENSG00000175206" 7.77361008687473e-12 5.19188120919201e-11 4.86466414159978e-06
"ENSG00000120937" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116685" 5.44587077158141e-05 4.22883505840349e-05 1.28542309075192e-05
"ENSG00000083444" 5.9745230950423e-05 4.39600491831823e-05 7.91112109457993e-06
"ENSG00000116688" 3.0696691471843e-05 4.71888340051572e-05 1.43057106985657e-05
"ENSG00000116691" 6.33113313485524e-05 8.21337873716331e-05 0.000191238932158232
"ENSG00000120949" 0.000103684237806539 3.00716342593085e-05 0.000167550072579366
"ENSG00000028137" 0.000234780470550742 6.33169158083327e-05 0.000174364357650158
"ENSG00000048707" 2.92988099771166e-05 1.82235708757705e-05 2.06115290525767e-05
"ENSG00000162496" 1.06771338352625e-05 1.71436330126869e-05 3.10752707609007e-05
"ENSG00000204518" 3.12310352075537e-11 9.07052201257152e-12 6.94935158123471e-07
"ENSG00000188984" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000157330" 1.88625331008969e-07 1.63804164843011e-11 1.11459663367438e-06
"ENSG00000116726" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116721" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204513" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000179172" 1.74851530216148e-05 6.05357928901219e-06 2.34754447448634e-06
"ENSG00000120952" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000243073" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000187545" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204510" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000232423" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204508" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000239810" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000229571" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204503" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204502" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000182330" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204501" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204495" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204491" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204488" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
