"1" "2" "3"
"ENSG00000116198" 1.20960904477073e-05 2.52814719668021e-05 1.46673062960507e-05
"ENSG00000169598" 5.61568218604908e-06 4.05731752371769e-06 4.63604039638147e-06
"ENSG00000198912" 4.793876702366e-05 3.84882353334688e-05 4.23871640715964e-05
"ENSG00000196581" 6.92126677147871e-06 1.55595896306312e-05 3.12171787403181e-12
"ENSG00000131697" 5.25286178498338e-06 1.43359654249198e-05 1.41914559958604e-06
"ENSG00000069424" 4.0075545776136e-06 4.65682107040973e-06 7.72871661596924e-05
"ENSG00000268332" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000116254" 2.42636573047548e-07 2.71458930604788e-06 1.4750591654783e-07
"ENSG00000116251" 0.000917296192405561 1.03596590524407e-08 0.000414919123981894
"ENSG00000158286" 1.17937325302109e-06 1.90909444762999e-06 1.26013720116438e-05
"ENSG00000116237" 6.85117473481609e-05 8.42520856988094e-05 2.00152949213754e-05
"ENSG00000173673" 7.29412326578037e-07 3.11616165089254e-07 3.12932540479514e-12
"ENSG00000158292" 1.10436199638818e-05 5.90550276315339e-06 1.27219367353413e-05
"ENSG00000097021" 0.000100350563378768 1.85926581531348e-06 6.09494311481896e-05
"ENSG00000069812" 9.87013756691905e-08 5.75967354556642e-12 1.34723083813487e-06
"ENSG00000187017" 2.40611517901189e-06 3.10005415095875e-06 3.13861684537527e-12
"ENSG00000215788" 1.29398672683366e-06 2.44291942169563e-06 1.83288751541658e-07
"ENSG00000171680" 2.83626383070232e-06 7.80691257348702e-06 3.12415557563849e-12
"ENSG00000162408" 4.60344906741726e-05 1.81337254518968e-05 2.04692587451954e-05
"ENSG00000173662" 2.33973950438614e-13 2.58594505182413e-12 9.49262639528796e-07
"ENSG00000204859" 5.87207703689516e-06 1.34266848420785e-05 7.01347430966557e-06
"ENSG00000162413" 1.70329246646727e-05 2.46205034223644e-05 2.11008958588763e-05
"ENSG00000116273" 3.53023381815232e-05 6.77161000071508e-05 9.18664121603801e-06
"ENSG00000041988" 9.8961169986397e-06 4.03313839499303e-11 2.08463730435073e-05
"ENSG00000007923" 3.35918897956606e-05 2.43462009406103e-06 7.76501276559078e-06
"ENSG00000171735" 0.000288823603536148 3.81727211766525e-11 0.000125466754315953
"ENSG00000049245" 3.5827622433643e-05 4.02877358047921e-06 1.58314006593433e-05
"ENSG00000049246" 5.4850452833381e-06 7.29199340978924e-06 3.12464350949042e-12
"ENSG00000049247" 1.42968608836984e-08 3.20449351638529e-12 3.13933165483701e-12
"ENSG00000049249" 1.74681354998303e-08 5.95421577253393e-12 8.12151938460756e-06
"ENSG00000116288" 0.000855430319708357 9.06080318408367e-09 0.00049983897583073
"ENSG00000116285" 1.96409776998257e-05 6.84835435121871e-05 5.62907379507026e-07
"ENSG00000162426" 1.14371336523967e-06 2.43905961639659e-10 3.13772861856719e-12
"ENSG00000142599" 9.95673415717369e-05 0.000183901273635424 8.23803787319498e-05
"ENSG00000074800" 0.00147290787900903 1.66830004307225e-06 0.00254894941452747
"ENSG00000131686" 3.23475824734285e-13 1.59002749307272e-07 1.87866609006225e-07
"ENSG00000197241" 1.00076565649778e-07 7.91249104916061e-12 3.10119611627689e-12
"ENSG00000142583" 3.06726692454061e-13 1.36492586533965e-06 0.000114162843174041
"ENSG00000180758" 1.30889532400193e-06 9.10224540342219e-07 2.23385661835393e-05
"ENSG00000049239" 2.75796425644163e-06 2.86464630329892e-06 2.21909423912187e-05
"ENSG00000171621" 9.57762787939189e-07 9.36906000740113e-12 1.9138137788144e-07
